a,dest,poe,mgra_entry,mgra_return,poe_taz
7846,3164,1,7066,7066,2
7847,3165,1,7066,7066,2
7848,3166,1,7066,7066,2
7849,3167,1,7066,7066,2
7850,3168,1,7066,7066,2
7851,3169,1,7066,7066,2
7852,3170,1,7066,7066,2
7853,3171,1,7066,7066,2
7854,3172,1,7066,7066,2
7855,3173,1,7066,7066,2
7856,3174,1,7066,7066,2
7857,3175,1,7066,7066,2
7858,3176,1,7066,7066,2
7859,3177,1,7066,7066,2
7860,3178,1,7066,7066,2
7861,3179,1,7066,7066,2
7862,3180,1,7066,7066,2
7863,3181,1,7066,7066,2
7864,3182,1,7066,7066,2
7865,3183,1,7066,7066,2
7866,3184,1,7066,7066,2
7867,3185,1,7066,7066,2
7868,3186,1,7066,7066,2
7869,3187,1,7066,7066,2
7870,3188,1,7066,7066,2
7871,3189,1,7066,7066,2
7872,3190,1,7066,7066,2
7873,3191,1,7066,7066,2
7874,3192,1,7066,7066,2
7875,3193,1,7066,7066,2
7876,3194,1,7066,7066,2
7877,3195,1,7066,7066,2
7878,3196,1,7066,7066,2
7879,3197,1,7066,7066,2
7880,3198,1,7066,7066,2
7881,3199,1,7066,7066,2
7882,3200,1,7066,7066,2
7883,3201,1,7066,7066,2
7884,3202,1,7066,7066,2
7885,3203,1,7066,7066,2
7886,3204,1,7066,7066,2
7887,3205,1,7066,7066,2
7888,3206,1,7066,7066,2
7889,3207,1,7066,7066,2
7890,3208,1,7066,7066,2
7891,3209,1,7066,7066,2
7892,3210,1,7066,7066,2
7893,3211,1,7066,7066,2
7894,3212,1,7066,7066,2
7895,3213,1,7066,7066,2
7896,3214,1,7066,7066,2
7897,3215,1,7066,7066,2
7898,3216,1,7066,7066,2
7899,3217,1,7066,7066,2
7900,3218,1,7066,7066,2
7901,3219,1,7066,7066,2
7902,3220,1,7066,7066,2
7903,3221,1,7066,7066,2
7904,3222,1,7066,7066,2
7905,3223,1,7066,7066,2
7906,3224,1,7066,7066,2
7907,3225,1,7066,7066,2
7908,3226,1,7066,7066,2
7909,3227,1,7066,7066,2
7910,3228,1,7066,7066,2
7911,3229,1,7066,7066,2
7912,3230,1,7066,7066,2
7913,3231,1,7066,7066,2
7914,3232,1,7066,7066,2
7915,3233,1,7066,7066,2
7916,3234,1,7066,7066,2
7917,3235,1,7066,7066,2
7918,3236,1,7066,7066,2
7919,3237,1,7066,7066,2
7920,3238,1,7066,7066,2
7921,3239,1,7066,7066,2
7922,3240,1,7066,7066,2
7923,3241,1,7066,7066,2
7924,3242,1,7066,7066,2
7925,3243,1,7066,7066,2
7926,3244,1,7066,7066,2
7927,3245,1,7066,7066,2
7928,3246,1,7066,7066,2
7929,3247,1,7066,7066,2
7930,3248,1,7066,7066,2
7931,3249,1,7066,7066,2
7932,3250,1,7066,7066,2
7933,3251,1,7066,7066,2
7934,3252,1,7066,7066,2
7935,3253,1,7066,7066,2
7936,3254,1,7066,7066,2
7937,3255,1,7066,7066,2
7938,3256,1,7066,7066,2
7939,3257,1,7066,7066,2
7940,3258,1,7066,7066,2
7941,3259,1,7066,7066,2
7942,3260,1,7066,7066,2
7943,3261,1,7066,7066,2
7944,3262,1,7066,7066,2
7945,3263,1,7066,7066,2
7946,3264,1,7066,7066,2
7947,3265,1,7066,7066,2
7948,3266,1,7066,7066,2
7949,3267,1,7066,7066,2
7950,3268,1,7066,7066,2
7951,3269,1,7066,7066,2
7952,3270,1,7066,7066,2
7953,3271,1,7066,7066,2
7954,3272,1,7066,7066,2
7955,3273,1,7066,7066,2
7956,3274,1,7066,7066,2
7957,3275,1,7066,7066,2
7958,3276,1,7066,7066,2
7959,3277,1,7066,7066,2
7960,3278,1,7066,7066,2
7961,3279,1,7066,7066,2
7962,3280,1,7066,7066,2
7963,3281,1,7066,7066,2
7964,3282,1,7066,7066,2
7965,3283,1,7066,7066,2
7966,3284,1,7066,7066,2
7967,3285,1,7066,7066,2
7968,3286,1,7066,7066,2
7969,3287,1,7066,7066,2
7970,3288,1,7066,7066,2
7971,3289,1,7066,7066,2
7972,3290,1,7066,7066,2
7973,3291,1,7066,7066,2
7974,3292,1,7066,7066,2
7975,3293,1,7066,7066,2
7976,3294,1,7066,7066,2
7977,3295,1,7066,7066,2
7978,3296,1,7066,7066,2
7979,3297,1,7066,7066,2
7980,3298,1,7066,7066,2
7981,3299,1,7066,7066,2
7982,3300,1,7066,7066,2
7983,3301,1,7066,7066,2
7984,3302,1,7066,7066,2
7985,3303,1,7066,7066,2
7986,3304,1,7066,7066,2
7987,3305,1,7066,7066,2
7988,3306,1,7066,7066,2
7989,3307,1,7066,7066,2
7990,3308,1,7066,7066,2
7991,3309,1,7066,7066,2
7992,3310,1,7066,7066,2
7993,3311,1,7066,7066,2
7994,3312,1,7066,7066,2
7995,3313,1,7066,7066,2
7996,3314,1,7066,7066,2
7997,3315,1,7066,7066,2
7998,3316,1,7066,7066,2
7999,3317,1,7066,7066,2
8000,3318,1,7066,7066,2
8001,3319,1,7066,7066,2
8002,3320,1,7066,7066,2
8003,3321,1,7066,7066,2
8004,3322,1,7066,7066,2
8005,3323,1,7066,7066,2
8006,3324,1,7066,7066,2
8007,3325,1,7066,7066,2
8008,3326,1,7066,7066,2
8009,3327,1,7066,7066,2
8010,3328,1,7066,7066,2
8011,3329,1,7066,7066,2
8012,3330,1,7066,7066,2
8013,3331,1,7066,7066,2
8014,3332,1,7066,7066,2
8015,3333,1,7066,7066,2
8016,3334,1,7066,7066,2
8017,3335,1,7066,7066,2
8018,3336,1,7066,7066,2
8019,3337,1,7066,7066,2
8020,3338,1,7066,7066,2
8021,3339,1,7066,7066,2
8022,3340,1,7066,7066,2
8023,3341,1,7066,7066,2
8024,3342,1,7066,7066,2
8025,3343,1,7066,7066,2
8026,3344,1,7066,7066,2
8027,3345,1,7066,7066,2
8028,3346,1,7066,7066,2
8029,3347,1,7066,7066,2
8030,3348,1,7066,7066,2
8031,3349,1,7066,7066,2
8032,3350,1,7066,7066,2
8033,3351,1,7066,7066,2
8034,3352,1,7066,7066,2
8035,3353,1,7066,7066,2
8036,3354,1,7066,7066,2
8037,3355,1,7066,7066,2
8038,3356,1,7066,7066,2
8039,3357,1,7066,7066,2
8040,3358,1,7066,7066,2
8041,3359,1,7066,7066,2
8042,3360,1,7066,7066,2
8043,3361,1,7066,7066,2
8044,3362,1,7066,7066,2
8045,3363,1,7066,7066,2
8046,3364,1,7066,7066,2
8047,3365,1,7066,7066,2
8048,3366,1,7066,7066,2
8049,3367,1,7066,7066,2
8050,3368,1,7066,7066,2
8051,3369,1,7066,7066,2
8052,3370,1,7066,7066,2
8053,3371,1,7066,7066,2
8054,3372,1,7066,7066,2
8055,3373,1,7066,7066,2
8056,3374,1,7066,7066,2
8057,3375,1,7066,7066,2
8058,3376,1,7066,7066,2
8059,3377,1,7066,7066,2
8060,3378,1,7066,7066,2
8061,3379,1,7066,7066,2
8062,3380,1,7066,7066,2
8063,3381,1,7066,7066,2
8064,3382,1,7066,7066,2
8065,3383,1,7066,7066,2
8066,3384,1,7066,7066,2
8067,3385,1,7066,7066,2
8068,3386,1,7066,7066,2
8069,3387,1,7066,7066,2
8070,3388,1,7066,7066,2
8071,3389,1,7066,7066,2
8072,3390,1,7066,7066,2
8073,3391,1,7066,7066,2
8074,3392,1,7066,7066,2
8075,3393,1,7066,7066,2
8076,3394,1,7066,7066,2
8077,3395,1,7066,7066,2
8078,3396,1,7066,7066,2
8079,3397,1,7066,7066,2
8080,3398,1,7066,7066,2
8081,3399,1,7066,7066,2
8082,3400,1,7066,7066,2
8083,3401,1,7066,7066,2
8084,3402,1,7066,7066,2
8085,3403,1,7066,7066,2
8086,3404,1,7066,7066,2
8087,3405,1,7066,7066,2
8088,3406,1,7066,7066,2
8089,3407,1,7066,7066,2
8090,3408,1,7066,7066,2
8091,3409,1,7066,7066,2
8092,3410,1,7066,7066,2
8093,3411,1,7066,7066,2
8094,3412,1,7066,7066,2
8095,3413,1,7066,7066,2
8096,3414,1,7066,7066,2
8097,3415,1,7066,7066,2
8098,3416,1,7066,7066,2
8099,3417,1,7066,7066,2
8100,3418,1,7066,7066,2
8101,3419,1,7066,7066,2
8102,3420,1,7066,7066,2
8103,3421,1,7066,7066,2
8104,3422,1,7066,7066,2
8105,3423,1,7066,7066,2
8106,3424,1,7066,7066,2
8107,3425,1,7066,7066,2
8108,3426,1,7066,7066,2
8109,3427,1,7066,7066,2
8110,3428,1,7066,7066,2
8111,3429,1,7066,7066,2
8112,3430,1,7066,7066,2
8113,3431,1,7066,7066,2
8114,3432,1,7066,7066,2
8115,3433,1,7066,7066,2
8116,3434,1,7066,7066,2
8117,3435,1,7066,7066,2
8118,3436,1,7066,7066,2
8119,3437,1,7066,7066,2
8120,3438,1,7066,7066,2
8121,3439,1,7066,7066,2
8122,3440,1,7066,7066,2
8123,3441,1,7066,7066,2
8124,3442,1,7066,7066,2
8125,3443,1,7066,7066,2
8126,3444,1,7066,7066,2
8127,3445,1,7066,7066,2
8128,3446,1,7066,7066,2
8129,3447,1,7066,7066,2
8130,3448,1,7066,7066,2
8131,3449,1,7066,7066,2
8132,3450,1,7066,7066,2
8133,3451,1,7066,7066,2
8134,3452,1,7066,7066,2
8135,3453,1,7066,7066,2
8136,3454,1,7066,7066,2
8137,3455,1,7066,7066,2
8138,3456,1,7066,7066,2
8139,3457,1,7066,7066,2
8140,3458,1,7066,7066,2
8141,3459,1,7066,7066,2
8142,3460,1,7066,7066,2
8143,3461,1,7066,7066,2
8144,3462,1,7066,7066,2
8145,3463,1,7066,7066,2
8146,3464,1,7066,7066,2
8147,3465,1,7066,7066,2
8148,3466,1,7066,7066,2
8149,3467,1,7066,7066,2
8150,3468,1,7066,7066,2
8151,3469,1,7066,7066,2
8152,3470,1,7066,7066,2
8153,3471,1,7066,7066,2
8154,3472,1,7066,7066,2
8155,3473,1,7066,7066,2
8156,3474,1,7066,7066,2
8157,3475,1,7066,7066,2
8158,3476,1,7066,7066,2
8159,3477,1,7066,7066,2
8160,3478,1,7066,7066,2
8161,3479,1,7066,7066,2
8162,3480,1,7066,7066,2
8163,3481,1,7066,7066,2
8164,3482,1,7066,7066,2
8165,3483,1,7066,7066,2
8166,3484,1,7066,7066,2
8167,3485,1,7066,7066,2
8168,3486,1,7066,7066,2
8169,3487,1,7066,7066,2
8170,3488,1,7066,7066,2
8171,3489,1,7066,7066,2
8172,3490,1,7066,7066,2
8173,3491,1,7066,7066,2
8174,3492,1,7066,7066,2
8175,3493,1,7066,7066,2
8176,3494,1,7066,7066,2
8177,3495,1,7066,7066,2
8178,3496,1,7066,7066,2
8179,3497,1,7066,7066,2
8180,3498,1,7066,7066,2
8181,3499,1,7066,7066,2
8182,3500,1,7066,7066,2
8183,3501,1,7066,7066,2
8184,3502,1,7066,7066,2
8185,3503,1,7066,7066,2
8186,3504,1,7066,7066,2
8187,3505,1,7066,7066,2
8188,3506,1,7066,7066,2
8189,3507,1,7066,7066,2
8190,3508,1,7066,7066,2
8191,3509,1,7066,7066,2
8192,3510,1,7066,7066,2
8193,3511,1,7066,7066,2
8194,3512,1,7066,7066,2
8195,3513,1,7066,7066,2
8196,3514,1,7066,7066,2
8197,3515,1,7066,7066,2
8198,3516,1,7066,7066,2
8199,3517,1,7066,7066,2
8200,3518,1,7066,7066,2
8201,3519,1,7066,7066,2
8202,3520,1,7066,7066,2
8203,3521,1,7066,7066,2
8204,3522,1,7066,7066,2
8205,3523,1,7066,7066,2
8206,3524,1,7066,7066,2
8207,3525,1,7066,7066,2
8208,3526,1,7066,7066,2
8209,3527,1,7066,7066,2
8210,3528,1,7066,7066,2
8211,3529,1,7066,7066,2
8212,3530,1,7066,7066,2
8213,3531,1,7066,7066,2
8214,3532,1,7066,7066,2
8215,3533,1,7066,7066,2
8216,3534,1,7066,7066,2
8217,3535,1,7066,7066,2
8218,3536,1,7066,7066,2
8219,3537,1,7066,7066,2
8220,3538,1,7066,7066,2
8221,3539,1,7066,7066,2
8222,3540,1,7066,7066,2
8223,3541,1,7066,7066,2
8224,3542,1,7066,7066,2
8225,3543,1,7066,7066,2
8226,3544,1,7066,7066,2
8227,3545,1,7066,7066,2
8228,3546,1,7066,7066,2
8229,3547,1,7066,7066,2
8230,3548,1,7066,7066,2
8231,3549,1,7066,7066,2
8232,3550,1,7066,7066,2
8233,3551,1,7066,7066,2
8234,3552,1,7066,7066,2
8235,3553,1,7066,7066,2
8236,3554,1,7066,7066,2
8237,3555,1,7066,7066,2
8238,3556,1,7066,7066,2
8239,3557,1,7066,7066,2
8240,3558,1,7066,7066,2
8241,3559,1,7066,7066,2
8242,3560,1,7066,7066,2
8243,3561,1,7066,7066,2
8244,3562,1,7066,7066,2
8245,3563,1,7066,7066,2
8246,3564,1,7066,7066,2
8247,3565,1,7066,7066,2
8248,3566,1,7066,7066,2
8249,3567,1,7066,7066,2
8250,3568,1,7066,7066,2
8251,3569,1,7066,7066,2
8252,3570,1,7066,7066,2
8253,3571,1,7066,7066,2
8254,3572,1,7066,7066,2
8255,3573,1,7066,7066,2
8256,3574,1,7066,7066,2
8257,3575,1,7066,7066,2
8258,3576,1,7066,7066,2
8259,3577,1,7066,7066,2
8260,3578,1,7066,7066,2
8261,3579,1,7066,7066,2
8262,3580,1,7066,7066,2
8263,3581,1,7066,7066,2
8264,3582,1,7066,7066,2
8265,3583,1,7066,7066,2
8266,3584,1,7066,7066,2
8267,3585,1,7066,7066,2
8268,3586,1,7066,7066,2
8269,3587,1,7066,7066,2
8270,3588,1,7066,7066,2
8271,3589,1,7066,7066,2
8272,3590,1,7066,7066,2
8273,3591,1,7066,7066,2
8274,3592,1,7066,7066,2
8275,3593,1,7066,7066,2
8276,3594,1,7066,7066,2
8277,3595,1,7066,7066,2
8278,3596,1,7066,7066,2
8279,3597,1,7066,7066,2
8280,3598,1,7066,7066,2
8281,3599,1,7066,7066,2
8282,3600,1,7066,7066,2
8283,3601,1,7066,7066,2
8284,3602,1,7066,7066,2
8285,3603,1,7066,7066,2
8286,3604,1,7066,7066,2
8287,3605,1,7066,7066,2
8288,3606,1,7066,7066,2
8289,3607,1,7066,7066,2
8290,3608,1,7066,7066,2
8291,3609,1,7066,7066,2
8292,3610,1,7066,7066,2
8293,3611,1,7066,7066,2
8294,3612,1,7066,7066,2
8295,3613,1,7066,7066,2
8296,3614,1,7066,7066,2
8297,3615,1,7066,7066,2
8298,3616,1,7066,7066,2
8299,3617,1,7066,7066,2
8300,3618,1,7066,7066,2
8301,3619,1,7066,7066,2
8302,3620,1,7066,7066,2
8303,3621,1,7066,7066,2
8304,3622,1,7066,7066,2
8305,3623,1,7066,7066,2
8306,3624,1,7066,7066,2
8307,3625,1,7066,7066,2
8308,3626,1,7066,7066,2
8309,3627,1,7066,7066,2
8310,3628,1,7066,7066,2
8311,3629,1,7066,7066,2
8312,3630,1,7066,7066,2
8313,3631,1,7066,7066,2
8314,3632,1,7066,7066,2
8315,3633,1,7066,7066,2
8316,3634,1,7066,7066,2
8317,3635,1,7066,7066,2
8318,3636,1,7066,7066,2
8319,3637,1,7066,7066,2
8320,3638,1,7066,7066,2
8321,3639,1,7066,7066,2
8322,3640,1,7066,7066,2
8323,3641,1,7066,7066,2
8324,3642,1,7066,7066,2
8325,3643,1,7066,7066,2
8326,3644,1,7066,7066,2
8327,3645,1,7066,7066,2
8328,3646,1,7066,7066,2
8329,3647,1,7066,7066,2
8330,3648,1,7066,7066,2
8331,3649,1,7066,7066,2
8332,3650,1,7066,7066,2
8333,3651,1,7066,7066,2
8334,3652,1,7066,7066,2
8335,3653,1,7066,7066,2
8336,3654,1,7066,7066,2
8337,3655,1,7066,7066,2
8338,3656,1,7066,7066,2
8339,3657,1,7066,7066,2
8340,3658,1,7066,7066,2
8341,3659,1,7066,7066,2
8342,3660,1,7066,7066,2
8343,3661,1,7066,7066,2
8344,3662,1,7066,7066,2
8345,3663,1,7066,7066,2
8346,3664,1,7066,7066,2
8347,3665,1,7066,7066,2
8348,3666,1,7066,7066,2
8349,3667,1,7066,7066,2
8350,3668,1,7066,7066,2
8351,3669,1,7066,7066,2
8352,3670,1,7066,7066,2
8353,3671,1,7066,7066,2
8354,3672,1,7066,7066,2
8355,3673,1,7066,7066,2
8356,3674,1,7066,7066,2
8357,3675,1,7066,7066,2
8358,3676,1,7066,7066,2
8359,3677,1,7066,7066,2
8360,3678,1,7066,7066,2
8361,3679,1,7066,7066,2
8362,3680,1,7066,7066,2
8363,3681,1,7066,7066,2
8364,3682,1,7066,7066,2
8365,3683,1,7066,7066,2
8366,3684,1,7066,7066,2
8367,3685,1,7066,7066,2
8368,3686,1,7066,7066,2
8369,3687,1,7066,7066,2
8370,3688,1,7066,7066,2
8371,3689,1,7066,7066,2
8372,3690,1,7066,7066,2
8373,3691,1,7066,7066,2
8374,3692,1,7066,7066,2
8375,3693,1,7066,7066,2
8376,3694,1,7066,7066,2
8377,3695,1,7066,7066,2
8378,3696,1,7066,7066,2
8379,3697,1,7066,7066,2
8380,3698,1,7066,7066,2
8381,3699,1,7066,7066,2
8382,3700,1,7066,7066,2
8383,3701,1,7066,7066,2
8384,3702,1,7066,7066,2
8385,3703,1,7066,7066,2
8386,3704,1,7066,7066,2
8387,3705,1,7066,7066,2
8388,3706,1,7066,7066,2
8389,3707,1,7066,7066,2
8390,3708,1,7066,7066,2
8391,3709,1,7066,7066,2
8392,3710,1,7066,7066,2
8393,3711,1,7066,7066,2
8394,3712,1,7066,7066,2
8395,3713,1,7066,7066,2
8396,3714,1,7066,7066,2
8397,3715,1,7066,7066,2
8398,3716,1,7066,7066,2
8399,3717,1,7066,7066,2
8400,3718,1,7066,7066,2
8401,3719,1,7066,7066,2
8402,3720,1,7066,7066,2
8403,3721,1,7066,7066,2
8404,3722,1,7066,7066,2
8405,3723,1,7066,7066,2
8406,3724,1,7066,7066,2
8407,3725,1,7066,7066,2
8408,3726,1,7066,7066,2
8409,3727,1,7066,7066,2
8410,3728,1,7066,7066,2
8411,3729,1,7066,7066,2
8412,3730,1,7066,7066,2
8413,3731,1,7066,7066,2
8414,3732,1,7066,7066,2
8415,3733,1,7066,7066,2
8416,3734,1,7066,7066,2
8417,3735,1,7066,7066,2
8418,3736,1,7066,7066,2
8419,3737,1,7066,7066,2
8420,3738,1,7066,7066,2
8421,3739,1,7066,7066,2
8422,3740,1,7066,7066,2
8423,3741,1,7066,7066,2
8424,3742,1,7066,7066,2
8425,3743,1,7066,7066,2
8426,3744,1,7066,7066,2
8427,3745,1,7066,7066,2
8428,3746,1,7066,7066,2
8429,3747,1,7066,7066,2
8430,3748,1,7066,7066,2
8431,3749,1,7066,7066,2
8432,3750,1,7066,7066,2
8433,3751,1,7066,7066,2
8434,3752,1,7066,7066,2
8435,3753,1,7066,7066,2
8436,3754,1,7066,7066,2
8437,3755,1,7066,7066,2
8438,3756,1,7066,7066,2
8439,3757,1,7066,7066,2
8440,3758,1,7066,7066,2
8441,3759,1,7066,7066,2
8442,3760,1,7066,7066,2
8443,3761,1,7066,7066,2
8444,3762,1,7066,7066,2
8445,3763,1,7066,7066,2
8446,3764,1,7066,7066,2
8447,3765,1,7066,7066,2
8448,3766,1,7066,7066,2
8449,3767,1,7066,7066,2
8450,3768,1,7066,7066,2
8451,3769,1,7066,7066,2
8452,3770,1,7066,7066,2
8453,3771,1,7066,7066,2
8454,3772,1,7066,7066,2
8455,3773,1,7066,7066,2
8456,3774,1,7066,7066,2
8457,3775,1,7066,7066,2
8458,3776,1,7066,7066,2
8459,3777,1,7066,7066,2
8460,3778,1,7066,7066,2
8461,3779,1,7066,7066,2
8462,3780,1,7066,7066,2
8463,3781,1,7066,7066,2
8464,3782,1,7066,7066,2
8465,3783,1,7066,7066,2
8466,3784,1,7066,7066,2
8467,3785,1,7066,7066,2
8468,3786,1,7066,7066,2
8469,3787,1,7066,7066,2
8470,3788,1,7066,7066,2
8471,3789,1,7066,7066,2
8472,3790,1,7066,7066,2
8473,3791,1,7066,7066,2
8474,3792,1,7066,7066,2
8475,3793,1,7066,7066,2
8476,3794,1,7066,7066,2
8477,3795,1,7066,7066,2
8478,3796,1,7066,7066,2
8479,3797,1,7066,7066,2
8480,3798,1,7066,7066,2
8481,3799,1,7066,7066,2
8482,3800,1,7066,7066,2
8483,3801,1,7066,7066,2
8484,3802,1,7066,7066,2
8485,3803,1,7066,7066,2
8486,3804,1,7066,7066,2
8487,3805,1,7066,7066,2
8488,3806,1,7066,7066,2
8489,3807,1,7066,7066,2
8490,3808,1,7066,7066,2
8491,3809,1,7066,7066,2
8492,3810,1,7066,7066,2
8493,3811,1,7066,7066,2
8494,3812,1,7066,7066,2
8495,3813,1,7066,7066,2
8496,3814,1,7066,7066,2
8497,3815,1,7066,7066,2
8498,3816,1,7066,7066,2
8499,3817,1,7066,7066,2
8500,3818,1,7066,7066,2
8501,3819,1,7066,7066,2
8502,3820,1,7066,7066,2
8503,3821,1,7066,7066,2
8504,3822,1,7066,7066,2
8505,3823,1,7066,7066,2
8506,3824,1,7066,7066,2
8507,3825,1,7066,7066,2
8508,3826,1,7066,7066,2
8509,3827,1,7066,7066,2
8510,3828,1,7066,7066,2
8511,3829,1,7066,7066,2
8512,3830,1,7066,7066,2
8513,3831,1,7066,7066,2
8514,3832,1,7066,7066,2
8515,3833,1,7066,7066,2
8516,3834,1,7066,7066,2
8517,3835,1,7066,7066,2
8518,3836,1,7066,7066,2
8519,3837,1,7066,7066,2
8520,3838,1,7066,7066,2
8521,3839,1,7066,7066,2
8522,3840,1,7066,7066,2
8523,3841,1,7066,7066,2
8524,3842,1,7066,7066,2
8525,3843,1,7066,7066,2
8526,3844,1,7066,7066,2
8527,3845,1,7066,7066,2
8528,3846,1,7066,7066,2
8529,3847,1,7066,7066,2
8530,3848,1,7066,7066,2
8531,3849,1,7066,7066,2
8532,3850,1,7066,7066,2
8533,3851,1,7066,7066,2
8534,3852,1,7066,7066,2
8535,3853,1,7066,7066,2
8536,3854,1,7066,7066,2
8537,3855,1,7066,7066,2
8538,3856,1,7066,7066,2
8539,3857,1,7066,7066,2
8540,3858,1,7066,7066,2
8541,3859,1,7066,7066,2
8542,3860,1,7066,7066,2
8543,3861,1,7066,7066,2
8544,3862,1,7066,7066,2
8545,3863,1,7066,7066,2
8546,3864,1,7066,7066,2
8547,3865,1,7066,7066,2
8548,3866,1,7066,7066,2
8549,3867,1,7066,7066,2
8550,3868,1,7066,7066,2
8551,3869,1,7066,7066,2
8552,3870,1,7066,7066,2
8553,3871,1,7066,7066,2
8554,3872,1,7066,7066,2
8555,3873,1,7066,7066,2
8556,3874,1,7066,7066,2
8557,3875,1,7066,7066,2
8558,3876,1,7066,7066,2
8559,3877,1,7066,7066,2
8560,3878,1,7066,7066,2
8561,3879,1,7066,7066,2
8562,3880,1,7066,7066,2
8563,3881,1,7066,7066,2
8564,3882,1,7066,7066,2
8565,3883,1,7066,7066,2
8566,3884,1,7066,7066,2
8567,3885,1,7066,7066,2
8568,3886,1,7066,7066,2
8569,3887,1,7066,7066,2
8570,3888,1,7066,7066,2
8571,3889,1,7066,7066,2
8572,3890,1,7066,7066,2
8573,3891,1,7066,7066,2
8574,3892,1,7066,7066,2
8575,3893,1,7066,7066,2
8576,3894,1,7066,7066,2
8577,3895,1,7066,7066,2
8578,3896,1,7066,7066,2
8579,3897,1,7066,7066,2
8580,3898,1,7066,7066,2
8581,3899,1,7066,7066,2
8582,3900,1,7066,7066,2
8583,3901,1,7066,7066,2
8584,3902,1,7066,7066,2
8585,3903,1,7066,7066,2
8586,3904,1,7066,7066,2
8587,3905,1,7066,7066,2
8588,3906,1,7066,7066,2
8589,3907,1,7066,7066,2
8590,3908,1,7066,7066,2
8591,3909,1,7066,7066,2
8592,3910,1,7066,7066,2
8593,3911,1,7066,7066,2
8594,3912,1,7066,7066,2
8595,3913,1,7066,7066,2
8596,3914,1,7066,7066,2
8597,3915,1,7066,7066,2
8598,3916,1,7066,7066,2
8599,3917,1,7066,7066,2
8600,3918,1,7066,7066,2
8601,3919,1,7066,7066,2
8602,3920,1,7066,7066,2
8603,3921,1,7066,7066,2
8604,3922,1,7066,7066,2
8605,3923,1,7066,7066,2
8606,3924,1,7066,7066,2
8607,3925,1,7066,7066,2
8608,3926,1,7066,7066,2
8609,3927,1,7066,7066,2
8610,3928,1,7066,7066,2
8611,3929,1,7066,7066,2
8612,3930,1,7066,7066,2
8613,3931,1,7066,7066,2
8614,3932,1,7066,7066,2
8615,3933,1,7066,7066,2
8616,3934,1,7066,7066,2
8617,3935,1,7066,7066,2
8618,3936,1,7066,7066,2
8619,3937,1,7066,7066,2
8620,3938,1,7066,7066,2
8621,3939,1,7066,7066,2
8622,3940,1,7066,7066,2
8623,3941,1,7066,7066,2
8624,3942,1,7066,7066,2
8625,3943,1,7066,7066,2
8626,3944,1,7066,7066,2
8627,3945,1,7066,7066,2
8628,3946,1,7066,7066,2
8629,3947,1,7066,7066,2
8630,3948,1,7066,7066,2
8631,3949,1,7066,7066,2
8632,3950,1,7066,7066,2
8633,3951,1,7066,7066,2
8634,3952,1,7066,7066,2
8635,3953,1,7066,7066,2
8636,3954,1,7066,7066,2
8637,3955,1,7066,7066,2
8638,3956,1,7066,7066,2
8639,3957,1,7066,7066,2
8640,3958,1,7066,7066,2
8641,3959,1,7066,7066,2
8642,3960,1,7066,7066,2
8643,3961,1,7066,7066,2
8644,3962,1,7066,7066,2
8645,3963,1,7066,7066,2
8646,3964,1,7066,7066,2
8647,3965,1,7066,7066,2
8648,3966,1,7066,7066,2
8649,3967,1,7066,7066,2
8650,3968,1,7066,7066,2
8651,3969,1,7066,7066,2
8652,3970,1,7066,7066,2
8653,3971,1,7066,7066,2
8654,3972,1,7066,7066,2
8655,3973,1,7066,7066,2
8656,3974,1,7066,7066,2
8657,3975,1,7066,7066,2
8658,3976,1,7066,7066,2
8659,3977,1,7066,7066,2
8660,3978,1,7066,7066,2
8661,3979,1,7066,7066,2
8662,3980,1,7066,7066,2
8663,3981,1,7066,7066,2
8664,3982,1,7066,7066,2
8665,3983,1,7066,7066,2
8666,3984,1,7066,7066,2
8667,3985,1,7066,7066,2
8668,3986,1,7066,7066,2
8669,3987,1,7066,7066,2
8670,3988,1,7066,7066,2
8671,3989,1,7066,7066,2
8672,3990,1,7066,7066,2
8673,3991,1,7066,7066,2
8674,3992,1,7066,7066,2
8675,3993,1,7066,7066,2
8676,3994,1,7066,7066,2
8677,3995,1,7066,7066,2
8678,3996,1,7066,7066,2
8679,3997,1,7066,7066,2
8680,3998,1,7066,7066,2
8681,3999,1,7066,7066,2
8682,4000,1,7066,7066,2
8683,4001,1,7066,7066,2
8684,4002,1,7066,7066,2
8685,4003,1,7066,7066,2
8686,4004,1,7066,7066,2
8687,4005,1,7066,7066,2
8688,4006,1,7066,7066,2
8689,4007,1,7066,7066,2
8690,4008,1,7066,7066,2
8691,4009,1,7066,7066,2
8692,4010,1,7066,7066,2
8693,4011,1,7066,7066,2
8694,4012,1,7066,7066,2
8695,4013,1,7066,7066,2
8696,4014,1,7066,7066,2
8697,4015,1,7066,7066,2
8698,4016,1,7066,7066,2
8699,4017,1,7066,7066,2
8700,4018,1,7066,7066,2
8701,4019,1,7066,7066,2
8702,4020,1,7066,7066,2
8703,4021,1,7066,7066,2
8704,4022,1,7066,7066,2
8705,4023,1,7066,7066,2
8706,4024,1,7066,7066,2
8707,4025,1,7066,7066,2
8708,4026,1,7066,7066,2
8709,4027,1,7066,7066,2
8710,4028,1,7066,7066,2
8711,4029,1,7066,7066,2
8712,4030,1,7066,7066,2
8713,4031,1,7066,7066,2
8714,4032,1,7066,7066,2
8715,4033,1,7066,7066,2
8716,4034,1,7066,7066,2
8717,4035,1,7066,7066,2
8718,4036,1,7066,7066,2
