"HH_ID","JTRIP_ID","NUMBER_HH","PERSON_1","PERSON_2","PERSON_3","PERSON_4","PERSON_5","PERSON_6","PERSON_7","PERSON_8","PERSON_9","COMPOSITION","DAYNO","uid"
171080431,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171080431-3"
171080622,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171080622-1"
171080622,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171080622-2"
171080622,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171080622-3"
171080622,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171080622-4"
171080622,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171080622-5"
171080622,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171080622-6"
171081136,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171081136-1"
171081491,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171081491-1"
171081491,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171081491-2"
171081491,3,3,1,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171081491-3"
171081491,4,3,1,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171081491-4"
171081491,5,3,1,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171081491-5"
171081989,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171081989-1"
171081989,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171081989-2"
171081989,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171081989-3"
171081989,4,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171081989-4"
171082410,1,3,2,4,5,NA,NA,NA,NA,NA,NA,3,3,"3-171082410-1"
171082410,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171082410-2"
171082410,3,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171082410-3"
171082410,4,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171082410-4"
171082410,5,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171082410-5"
171082410,6,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171082410-6"
171082410,7,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171082410-7"
171082577,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171082577-1"
171082577,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171082577-2"
171082577,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171082577-3"
171082577,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171082577-4"
171082577,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171082577-5"
171082577,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171082577-6"
171082577,7,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171082577-7"
171082577,8,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171082577-8"
171082577,9,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171082577-9"
171082577,10,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171082577-10"
171082682,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171082682-1"
171082682,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171082682-2"
171082682,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171082682-3"
171082690,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171082690-1"
171082690,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171082690-2"
171082690,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171082690-3"
171082690,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171082690-4"
171082690,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171082690-5"
171082803,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171082803-1"
171082803,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171082803-2"
171082803,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171082803-3"
171083023,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171083023-1"
171083023,2,3,2,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171083023-2"
171083023,3,3,2,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171083023-3"
171083023,4,4,1,2,3,4,NA,NA,NA,NA,NA,3,3,"3-171083023-4"
171083023,5,4,1,2,3,4,NA,NA,NA,NA,NA,3,3,"3-171083023-5"
171083473,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171083473-1"
171083473,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171083473-2"
171083781,1,3,1,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171083781-1"
171083781,2,3,1,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171083781-2"
171083781,3,3,1,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171083781-3"
171083781,4,3,1,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171083781-4"
171083880,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171083880-1"
171083880,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171083880-2"
171084215,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171084215-1"
171084215,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171084215-2"
171084215,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171084215-3"
171084215,4,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171084215-4"
171084215,5,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171084215-5"
171084215,6,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171084215-6"
171084215,7,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171084215-7"
171084472,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171084472-1"
171084472,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171084472-2"
171084830,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171084830-1"
171084830,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171084830-2"
171084830,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171084830-3"
171084840,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171084840-1"
171084840,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171084840-2"
171084840,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171084840-3"
171085326,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,3,"3-171085326-1"
171085326,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171085326-2"
171085326,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171085326-3"
171085326,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171085326-4"
171085326,5,3,1,2,3,NA,NA,NA,NA,NA,NA,3,3,"3-171085326-5"
171085326,6,3,1,2,3,NA,NA,NA,NA,NA,NA,3,3,"3-171085326-6"
171085326,7,3,1,2,3,NA,NA,NA,NA,NA,NA,3,3,"3-171085326-7"
171086980,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171086980-1"
171087130,1,4,2,4,5,6,NA,NA,NA,NA,NA,3,3,"3-171087130-1"
171087130,2,2,2,6,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171087130-2"
171087130,3,2,2,6,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171087130-3"
171087779,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171087779-1"
171087779,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171087779-2"
171087779,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171087779-3"
171087779,4,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171087779-4"
171087779,5,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171087779-5"
171087779,6,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171087779-6"
171087779,7,3,2,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171087779-7"
171087920,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171087920-1"
171087920,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171087920-2"
171087920,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171087920-3"
171087920,4,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171087920-4"
171087920,5,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171087920-5"
171087920,6,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171087920-6"
171087920,7,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171087920-7"
171087920,8,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171087920-8"
171087920,9,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171087920-9"
171087920,10,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171087920-10"
171087988,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171087988-1"
171087988,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171087988-2"
171087988,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171087988-3"
171087988,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171087988-4"
171087988,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171087988-5"
171087988,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171087988-6"
171087988,7,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171087988-7"
171087988,8,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171087988-8"
171087988,9,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171087988-9"
171088101,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171088101-1"
171088101,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,2,3,"3-171088101-2"
171088148,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171088148-1"
171088148,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171088148-2"
171088148,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171088148-3"
171088148,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171088148-4"
171088148,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171088148-5"
171088148,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171088148-6"
171088148,7,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171088148-7"
171088396,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,3,"3-171088396-1"
171088396,2,3,1,2,3,NA,NA,NA,NA,NA,NA,3,3,"3-171088396-2"
171088490,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171088490-1"
171088490,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171088490-2"
171089193,1,4,1,2,3,4,NA,NA,NA,NA,NA,3,3,"3-171089193-1"
171089193,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171089193-2"
171089193,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171089193-3"
171089193,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171089193-4"
171089318,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171089318-1"
171089318,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171089318-2"
171089338,1,2,4,5,NA,NA,NA,NA,NA,NA,NA,2,3,"3-171089338-1"
171089338,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,2,3,"3-171089338-2"
171089393,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171089393-1"
171089710,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171089710-1"
171089710,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171089710-2"
171089710,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171089710-3"
171089710,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171089710-4"
171089846,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171089846-1"
171089846,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171089846-2"
171089846,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171089846-3"
171089846,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171089846-4"
171089963,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171089963-1"
171089963,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171089963-2"
171089963,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171089963-3"
171089963,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171089963-4"
171089963,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171089963-5"
171089963,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171089963-6"
171089963,7,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171089963-7"
171090165,1,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171090165-1"
171090165,2,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171090165-2"
171090165,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171090165-3"
171090165,4,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171090165-4"
171090223,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171090223-1"
171090223,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171090223-2"
171090223,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171090223-3"
171090223,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171090223-4"
171090223,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171090223-5"
171090759,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171090759-1"
171090759,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171090759-2"
171090759,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171090759-3"
171090759,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171090759-4"
171090759,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171090759-5"
171090770,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,3,"3-171090770-1"
171090770,2,3,1,2,3,NA,NA,NA,NA,NA,NA,3,3,"3-171090770-2"
171091125,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171091125-1"
171091125,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171091125-2"
171091125,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171091125-3"
171091210,1,4,1,3,4,5,NA,NA,NA,NA,NA,3,3,"3-171091210-1"
171091210,2,3,1,4,5,NA,NA,NA,NA,NA,NA,3,3,"3-171091210-2"
171091210,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171091210-3"
171091210,4,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171091210-4"
171091210,5,4,2,3,4,5,NA,NA,NA,NA,NA,3,3,"3-171091210-5"
171091210,6,4,2,3,4,5,NA,NA,NA,NA,NA,3,3,"3-171091210-6"
171091210,7,5,1,2,3,4,5,NA,NA,NA,NA,3,3,"3-171091210-7"
171091210,8,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171091210-8"
171091210,9,3,2,4,5,NA,NA,NA,NA,NA,NA,3,3,"3-171091210-9"
171091933,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171091933-1"
171091933,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171091933-2"
171092015,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171092015-1"
171092066,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,3,"3-171092066-1"
171092066,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171092066-2"
171092066,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171092066-3"
171092066,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171092066-4"
171092066,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171092066-5"
171092066,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171092066-6"
171092082,1,3,1,4,6,NA,NA,NA,NA,NA,NA,3,3,"3-171092082-1"
171092082,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171092082-2"
171092082,3,3,1,4,6,NA,NA,NA,NA,NA,NA,3,3,"3-171092082-3"
171092082,4,3,1,4,6,NA,NA,NA,NA,NA,NA,3,3,"3-171092082-4"
171092136,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171092136-1"
171092289,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171092289-1"
171092289,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171092289-2"
171092289,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171092289-3"
171092343,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171092343-1"
171092343,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171092343-2"
171092343,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171092343-3"
171092343,4,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171092343-4"
171092343,5,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171092343-5"
171092411,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171092411-1"
171092411,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171092411-2"
171092411,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171092411-3"
171092411,4,3,2,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171092411-4"
171092411,5,3,2,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171092411-5"
171093226,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,2,3,"3-171093226-1"
171093226,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171093226-2"
171093226,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171093226-3"
171093226,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171093226-4"
171093226,5,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171093226-5"
171093226,6,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171093226-6"
171093226,7,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171093226-7"
171093228,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171093228-1"
171093228,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171093228-2"
171093884,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171093884-1"
171093884,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171093884-2"
171093884,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171093884-3"
171093884,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171093884-4"
171093884,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171093884-5"
171093884,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171093884-6"
171093884,7,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171093884-7"
171093884,8,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171093884-8"
171093884,9,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171093884-9"
171093884,10,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171093884-10"
171093884,11,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171093884-11"
171093884,12,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171093884-12"
171094082,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171094082-1"
171094082,2,3,2,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171094082-2"
171094082,3,3,2,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171094082-3"
171094082,4,3,2,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171094082-4"
171094082,5,3,2,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171094082-5"
171094082,6,3,2,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171094082-6"
171094797,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171094797-1"
171095072,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171095072-1"
171095072,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171095072-2"
171095072,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171095072-3"
171095072,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171095072-4"
171095072,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171095072-5"
171095072,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171095072-6"
171095072,7,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171095072-7"
171096027,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171096027-1"
171096027,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171096027-2"
171096727,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171096727-1"
171096727,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171096727-2"
171096727,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171096727-3"
171096727,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171096727-4"
171096727,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171096727-5"
171096798,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171096798-1"
171096798,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171096798-2"
171096798,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171096798-3"
171096798,4,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171096798-4"
171096798,5,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171096798-5"
171096798,6,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171096798-6"
171097330,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171097330-1"
171097330,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171097330-2"
171097330,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171097330-3"
171097330,4,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171097330-4"
171097330,5,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171097330-5"
171097330,6,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171097330-6"
171097330,7,3,1,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171097330-7"
171097330,8,3,1,3,4,NA,NA,NA,NA,NA,NA,2,3,"3-171097330-8"
171097330,9,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171097330-9"
171097330,10,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171097330-10"
171097330,11,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171097330-11"
171097330,12,3,1,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171097330-12"
171097330,13,3,1,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171097330-13"
171097330,14,3,1,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171097330-14"
171097398,1,3,1,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171097398-1"
171097398,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171097398-2"
171097398,3,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171097398-3"
171097398,4,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171097398-4"
171097398,5,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171097398-5"
171097398,6,3,2,3,5,NA,NA,NA,NA,NA,NA,3,3,"3-171097398-6"
171097398,7,4,2,3,4,5,NA,NA,NA,NA,NA,3,3,"3-171097398-7"
171097644,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171097644-1"
171097644,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171097644-2"
171097644,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171097644-3"
171097644,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171097644-4"
171098010,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171098010-1"
171098010,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171098010-2"
171098896,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171098896-1"
171098896,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171098896-2"
171098896,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171098896-3"
171099223,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171099223-1"
171099380,1,4,2,3,4,5,NA,NA,NA,NA,NA,3,3,"3-171099380-1"
171099380,2,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171099380-2"
171099380,3,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171099380-3"
171099380,4,3,1,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171099380-4"
171099428,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171099428-1"
171099428,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171099428-2"
171099428,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,"3-171099428-3"
171099524,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171099524-1"
171099524,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171099524-2"
171099524,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171099524-3"
171099524,4,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171099524-4"
171099524,5,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171099524-5"
171099524,6,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171099524-6"
171099524,7,3,1,2,3,NA,NA,NA,NA,NA,NA,3,3,"3-171099524-7"
171100531,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,3,"3-171100531-1"
171100531,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,"3-171100531-2"
