"TOURPURP","TRIP_ID","tempid","freq1","freq2","freq3","freq4","freq5","freq6","freq7","freq8","freq9","freq10","freq11","freq12","freq13","freq14","freq15","freq16","freq17","freq18","freq19","freq20","freq21","freq22","freq23","freq24","freq25","freq26","freq27","freq28","freq29","freq30","freq31","freq32","freq33","freq34","freq35","freq36","freq37","freq38","freq39","freq40","IS_INBOUND","NEXT_DEST_ARR_BIN"
1,3,11213,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4067316398298,99.0179433668806,44.1645791554445,119.051852147566,4388.07417212216,1131.1639614506,2262.10410124364,5482.74016053123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
1,4,11214,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67361153539984,104.15208,56.2373080656025,316.337445601993,3743.60349128664,881.492044944052,2037.41582127104,1889.40781868926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
1,1,11221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.207854431028,326.519176259908,319.155787283397,335.341466850664,30814.689453817,20.565524594471,8.77362666753891,32353.2739512214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22
1,2,11222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3811400643363,9.88286454419533,225.061371508806,148.945514920036,4686.4438756801,1138.48192516989,4760.17353207083,3963.20879529295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22
1,3,11223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8837154589647,79.8952513249608,60.33721,66.4830099291899,3470.9377001719,1336.45863880076,2408.77418792662,2646.22892539839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22
1,4,11224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77694715937497,103.223547227963,114.947611133018,501.372734632523,4685.04274861714,773.31173596483,2945.02000666667,1760.12704672349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22
1,1,11231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.328206910423,333.851467738732,326.322727021273,342.871871061682,31506.6619360855,21.0273425571059,8.97064660612156,33079.7967779107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23
1,2,11232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0845246790573,18.6686490579821,233.893373969277,976.367644883564,5405.44118408733,1246.91965757236,5652.85263646918,2163.69538632557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23
1,3,11233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5965691434861,121.0185469869,47.7718372735616,66.445388775559,4314.39590340931,896.526422388055,4394.43380358943,3711.22452927394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23
1,4,11234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60423953818283,137.823167687754,163.64304,14.2366127867786,5614.46229859395,2051.99355691207,3592.10002732462,2173.29857551338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23
1,1,11241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561.892259129896,370.488060632054,362.133121933399,380.498355796771,34964.1778026422,23.3348663014556,9.95507818560329,36709.947203053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24
1,2,11242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.4270354878282,13.4864488975266,225.488168881821,115.708344541582,6897.91542869859,3286.58978667987,7084.28672713134,4655.02815138848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24
1,3,11243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.7397911086808,116.796231611928,486.551135098622,70.0840448865373,3175.13286839955,2786.70112608965,3199.64782100704,2343.68925833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24
1,4,11244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3494287222935,124.456117920761,66.512906951781,420.608539176871,4285.909556687,747.062016472327,2973.94858526012,2828.692555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24
1,1,11251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951.37319769596,627.29536708248,613.149123532868,644.244393103028,59199.9286347527,39.5096497777012,16.8555348696506,62155.7946213753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25
1,2,11252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.672880079107,35.0205047695479,315.108540908239,695.31361266241,11221.0127054696,4408.53437638017,12750.922882599,6285.40584501477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25
1,3,11253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.5778234132074,114.002764891529,204.976159175267,253.071891464771,4603.8028089047,1919.3708961406,3881.87204259678,3388.21699166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25
1,4,11254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46621623328696,125.734336994691,57.1086443734209,43.0791340993905,4731.72414269786,2722.9874542662,3567.20183760584,2763.53790833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25
1,1,11261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157.73388509727,763.360902109425,746.146221746463,783.986311560632,72040.8810567485,48.0796184365376,20.5116392991653,75637.8987368842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26
1,2,11262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.914023448442,18.3172613118317,293.438687488848,164.637359613457,5011.50573122526,6333.47994255749,11438.7409814244,5953.09112035609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26
1,3,11263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0693349057408,548.074552172456,191.032378663271,1181.1016038724,6781.50081948174,3041.46855833333,6386.82526607339,4813.41013137846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26
