"HH_ID","JTOUR_ID","NUMBER_HH","PERSON_1","PERSON_2","PERSON_3","PERSON_4","PERSON_5","PERSON_6","PERSON_7","PERSON_8","PERSON_9","COMPOSITION","JOINT_PURP","DAYNO","uid","finalweight","TOURMODE","AUTOSUFF","ANCHOR_DEPART_BIN","ANCHOR_ARRIVE_BIN","TOUR_DUR_BIN","DIST","DISTMILE","OUTBOUND_STOPS","INBOUND_STOPS","TOTAL_STOPS","SKIMDIST"
171051128,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,3,"171051128-2",205.44818,2,2,29,29,1,5.012992,0.000949430303030303,0,0,0,2.506496
171052154,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,7,3,"171052154-1",16.316175,3,2,14,15,2,7.720307,0.00146217935606061,0,0,0,3.860154
171052175,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,3,"171052175-1",21.7139333333333,2,2,7,7,1,3.363108,0.000636952272727273,0,0,0,1.681554
171052181,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,3,"171052181-1",53.31324,2,2,25,31,7,0.5239,9.92234848484849e-05,0,0,0,0.26195
171053068,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,3,3,"171053068-1",77.3145,3,2,5,7,3,16.604625,0.00314481534090909,0,0,0,7.973995
171053653,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,6,3,"171053653-1",32.5284,4,0,12,14,3,1.892022,0.0003583375,0,0,0,0.946011
171054191,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,7,3,"171054191-1",11.9826666666667,3,2,25,30,6,20.988459,0.00397508693181818,0,1,1,9.668838
171054420,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,3,"171054420-1",30.3022333333333,2,2,15,17,3,7.309775,0.00138442708333333,0,0,0,3.654887
171054608,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,3,"171054608-1",13.31684,2,2,21,24,4,8.823137,0.00167104867424242,1,0,1,4.425465
171054608,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,3,"171054608-2",13.31684,2,2,25,28,4,4.186431,0.000792884659090909,0,0,0,2.063028
171054988,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,3,"171054988-1",40.31588,2,2,30,36,7,31.561463,0.00597754981060606,0,0,0,18.092985
171055062,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,3,"171055062-1",13.01136,2,2,5,6,2,4.048583,0.000766777083333333,0,0,0,2.024291
171055314,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,3,"171055314-1",16.3259,2,2,12,27,16,59.193967,0.0112109785984848,0,5,5,11.859368
171056156,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,3,"171056156-1",77.65948,2,1,20,24,5,5.412779,0.00102514753787879,0,1,1,2.657538
171056975,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,3,"171056975-1",13.44415,2,2,38,39,2,6.958441,0.0013178865530303,1,0,1,3.192696
171057035,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,5,3,"171057035-1",21.6856,3,2,23,27,5,7.188851,0.00136152481060606,0,0,0,3.681854
171058135,1,3,1,3,4,NA,NA,NA,NA,NA,NA,3,9,3,"171058135-1",21.59742,3,2,26,29,4,7.858377,0.00148832897727273,0,0,0,3.841002
171058403,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,3,"171058403-1",3.9292,2,2,3,8,6,5.856741,0.00110923125,0,0,0,2.92837
171059907,1,2,3,5,NA,NA,NA,NA,NA,NA,NA,3,5,3,"171059907-1",77.386875,2,2,17,27,11,37.903172,0.00717863106060606,0,2,2,15.016753
171060476,1,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,3,3,"171060476-1",257.36188,3,2,6,7,2,8.400839,0.00159106799242424,0,0,0,4.200419
171060476,2,3,2,4,5,NA,NA,NA,NA,NA,NA,3,4,3,"171060476-2",257.36188,3,2,21,26,6,21.967968,0.0041606,1,0,1,4.26586
171060476,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,9,3,"171060476-3",257.36188,2,2,27,33,7,46.051559,0.00872188617424242,0,0,0,23.017843
171060571,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,6,3,"171060571-1",16.0151,2,2,20,23,4,31.563208,0.0059778803030303,0,0,0,14.992936
171060748,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,3,3,"171060748-1",13.01136,3,2,7,10,4,1.420448,0.000269024242424242,0,0,0,0.710224
171061287,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,6,3,"171061287-1",117.921325,2,2,13,24,12,32.100032,0.00607955151515152,1,3,4,6.024322
171062018,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,7,3,"171062018-1",13.05294,3,2,28,31,4,0.728908,0.000138050757575758,0,0,0,0.364454
171065679,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,7,3,"171065679-1",21.6856,2,2,28,31,4,19.266042,0.00364887159090909,0,1,1,9.270941
171065867,1,4,1,2,3,4,NA,NA,NA,NA,NA,3,5,3,"171065867-1",16.783725,3,2,24,26,3,2.530262,0.000479216287878788,0,0,0,1.265131
171066364,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,3,"171066364-1",16.316175,3,2,23,23,1,3.50087,0.000663043560606061,1,0,1,0.525276
171066603,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,3,"171066603-1",195.2351,4,2,32,33,2,0.932848,0.000176675757575758,0,0,0,0.466424
171067142,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,3,"171067142-1",9.7999,2,2,5,6,2,6.321558,0.00119726477272727,0,0,0,3.160779
171067297,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,7,3,"171067297-1",3.91996,2,2,19,20,2,5.04237,0.000954994318181818,0,0,0,2.521185
171067297,2,3,1,2,3,NA,NA,NA,NA,NA,NA,3,5,3,"171067297-2",3.91996,3,2,26,27,2,0.583076,0.000110431060606061,0,0,0,0.291538
171068235,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,3,"171068235-1",4.89995,2,2,21,25,5,6.732387,0.00127507329545455,0,1,1,0.89363
171068453,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,3,"171068453-1",6.92906,2,2,28,30,3,5.372411,0.00101750208333333,1,0,1,2.656093
171068508,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,6,3,"171068508-1",13.51548,2,2,9,12,4,27.797516,0.00526468106060606,0,1,1,13.197161
171068684,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,9,3,"171068684-1",4.89995,2,2,12,19,8,19.061529,0.00361013806818182,1,1,2,6.971139
171068697,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,3,"171068697-1",3.91996,2,1,11,16,6,26.976466,0.00510917916666667,0,0,0,13.056225
171069314,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,3,"171069314-1",21.7800333333333,2,1,23,26,4,3.829223,0.000725231628787879,0,0,0,1.914611
171069320,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,3,"171069320-1",13.07224,2,2,28,30,3,3.405877,0.000645052462121212,0,0,0,1.752496
171069528,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,3,"171069528-1",56.3714,2,1,30,34,5,60.589989,0.0114753767045455,0,0,0,30.250521
171069736,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,3,"171069736-1",16.2642,5,1,10,16,7,10.683125,0.00202331912878788,0,0,0,5.276529
171073149,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,6,3,"171073149-1",16.21536,2,2,20,22,3,15.503154,0.00293620340909091,0,0,0,7.795279
171073287,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,3,"171073287-1",75.0799,4,1,7,26,20,1.879101,0.000355890340909091,0,0,0,0.847022
171073754,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,5,3,"171073754-1",4.89995,4,1,13,14,2,0.934616,0.000177010606060606,0,0,0,0.467308
171074617,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,8,3,"171074617-1",13.08198,3,2,11,15,5,3.212732,0.00060847196969697,0,0,0,1.606366
171074617,2,3,2,3,4,NA,NA,NA,NA,NA,NA,3,5,3,"171074617-2",13.08198,3,2,15,19,5,11.885217,0.00225098806818182,0,0,0,5.955096
171074686,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,3,"171074686-1",16.2642,2,2,20,20,1,2.505476,0.00047452196969697,0,0,0,1.252738
171075118,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,5,3,"171075118-1",10.75532,2,2,27,28,2,5.181904,0.000981421212121212,0,0,0,2.590952
171075480,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,3,"171075480-1",16.2642,2,2,35,35,1,1.772488,0.000335698484848485,0,0,0,0.886244
171076131,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,1,6,3,"171076131-1",424.120566666667,2,2,26,31,6,21.008455,0.0039788740530303,0,0,0,10.971207
171076417,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,3,"171076417-1",13.01722,3,2,7,13,7,14.461648,0.00273894848484848,2,1,3,3.254217
171076776,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,3,"171076776-1",147.2995,4,2,31,33,3,1.486204,0.00028147803030303,0,0,0,0.73843
171077479,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,4,3,"171077479-1",13.01136,3,2,31,32,2,2.050736,0.00038839696969697,0,0,0,1.025368
171078820,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,3,"171078820-1",13.35186,2,2,5,25,21,18.812414,0.0035629571969697,0,0,0,9.029325
171079299,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,7,3,"171079299-1",15.18682,2,2,27,30,4,8.24979,0.00156246022727273,0,0,0,4.066907
171080010,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,3,"171080010-1",16.2642,2,2,31,37,7,35.342776,0.00669370757575758,0,0,0,17.820082
171080431,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,3,"171080431-1",16.2642,2,2,12,18,7,33.192875,0.0062865293560606,0,1,1,16.458094
171080622,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,3,"171080622-1",6.92468,2,2,23,24,2,3.208815,0.000607730113636364,0,0,0,1.61879
171080622,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,3,"171080622-2",6.92468,2,2,24,28,5,12.830927,0.00243009981060606,0,2,2,3.621498
171082410,1,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,4,3,"171082410-1",290.893,2,2,27,30,4,39.002638,0.00738686325757576,0,0,0,19.357836
171082577,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,3,"171082577-1",232.36958,3,2,7,8,2,3.685204,0.000697955303030303,0,0,0,1.842602
171082577,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,3,"171082577-2",232.36958,2,2,14,17,4,17.028826,0.00322515643939394,0,3,3,6.620472
171082577,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,3,"171082577-3",232.36958,2,2,24,29,6,10.08788,0.00191058333333333,0,1,1,4.456118
171082690,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,3,"171082690-1",13.01136,3,2,12,23,12,NA,NA,1,1,2,NA
171083023,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,2,3,"171083023-1",13.01136,3,2,13,19,7,23.631295,0.0044756240530303,0,1,1,4.783074
171083023,2,4,1,2,3,4,NA,NA,NA,NA,NA,3,7,3,"171083023-2",13.01136,3,2,29,31,3,1.581928,0.000299607575757576,0,0,0,0.790964
171083473,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,3,"171083473-1",6.92144,3,1,33,38,6,1.341192,0.000254013636363636,0,0,0,0.670596
171084215,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,5,3,"171084215-1",13.02286,2,2,12,16,5,17.147792,0.00324768787878788,0,2,2,7.553957
171084215,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,9,3,"171084215-2",13.02286,2,2,23,27,5,3.561652,0.000674555303030303,0,1,1,0.428255
171084830,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,3,"171084830-1",65.0568,2,2,18,21,4,4.771981,0.00090378428030303,1,0,1,1.987389
171085326,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,6,3,"171085326-1",13.05294,3,2,24,28,5,13.65711,0.00258657386363636,0,0,0,7.191416
171087779,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,9,3,"171087779-1",21.6856,2,2,8,11,4,2.647509,0.000501422159090909,0,0,0,1.294568
171087920,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,4,3,"171087920-1",175.243633333333,2,2,6,8,3,23.089529,0.00437301685606061,0,0,0,11.669415
171087920,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,4,3,"171087920-2",175.243633333333,2,2,31,32,2,14.183801,0.0026863259469697,0,0,0,7.040695
171087988,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,3,"171087988-1",13.01748,4,2,10,12,3,2.287884,0.000433311363636364,0,0,0,1.150161
171087988,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,8,3,"171087988-2",13.01748,4,2,26,27,2,1.572701,0.000297860037878788,0,0,0,0.78635
171087988,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,3,"171087988-3",13.01748,3,2,27,29,3,6.917692,0.00131016893939394,0,0,0,3.278935
171088148,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,3,"171088148-1",65.122975,2,1,28,36,9,16.959206,0.00321197083333333,1,0,1,9.088816
171088396,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,9,3,"171088396-1",50.45566,3,2,29,34,6,13.110631,0.0024830740530303,0,0,0,6.555316
171089318,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,3,"171089318-1",4.89995,2,2,31,32,2,4.917694,0.000931381439393939,0,0,0,2.426777
171089338,1,2,4,5,NA,NA,NA,NA,NA,NA,NA,2,3,3,"171089338-1",385.2045,4,0,6,21,16,2.614453,0.000495161553030303,0,0,0,1.309448
171089963,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,3,"171089963-1",11.5409,2,2,11,15,5,11.26022,0.00213261742424242,1,1,2,1.269203
171089963,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,3,"171089963-2",11.5409,3,2,19,25,7,23.630635,0.0044754990530303,1,0,1,2.566297
171090165,1,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,1,3,"171090165-1",47.49102,2,2,6,16,11,1.993674,0.000377589772727273,0,0,0,0.996837
171090165,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,3,"171090165-2",47.49102,2,2,21,21,1,2.256962,0.000427454924242424,0,0,0,1.128481
171090759,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,3,"171090759-1",3.94852,4,2,9,11,3,1.770014,0.000335229924242424,0,0,0,0.885007
171090759,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,3,"171090759-2",3.94852,2,2,12,14,3,12.047078,0.00228164356060606,0,1,1,5.890589
171091125,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,3,"171091125-1",17.34445,2,2,5,11,7,28.638247,0.00542391041666667,0,0,0,14.495993
171091933,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,3,"171091933-1",13.01136,2,2,27,29,3,5.316056,0.00100682878787879,0,0,0,2.644105
171092289,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,3,"171092289-1",4.89995,2,1,31,34,4,9.193272,0.00174115,0,1,1,4.790589
171092343,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,3,"171092343-1",65.3036,2,2,11,11,1,2.902684,0.000549750757575758,0,0,0,1.580764
171093226,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,3,"171093226-1",516.4748,2,2,17,21,5,24.76331,0.00469002083333333,0,1,1,12.031133
171093226,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,2,3,"171093226-2",557.591345041029,2,2,27,36,10,26.141955,0.00495112784090909,0,0,0,12.971934
171094082,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,6,3,"171094082-1",21.6856,3,2,25,27,3,6.30622,0.00119435984848485,0,0,0,3.15311
171095072,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,3,"171095072-1",13.01746,2,2,13,24,12,26.104875,0.00494410511363636,3,0,3,11.296436
171095072,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,3,"171095072-2",13.01746,2,2,27,31,5,11.308881,0.00214183352272727,0,0,0,5.133144
171096027,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,3,"171096027-1",13.10346,2,2,29,31,3,5.313765,0.00100639488636364,0,0,0,2.64526
171096798,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,6,3,"171096798-1",103.3984,4,2,21,23,3,2.265981,0.000429163068181818,1,0,1,0.825133
171097330,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,3,3,"171097330-1",26.71604,3,2,7,8,2,1.312166,0.000248516287878788,0,0,0,0.656083
171097330,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,6,3,"171097330-2",26.71604,3,2,23,24,2,2.740497,0.000519033522727273,1,0,1,1.042207
171097330,3,3,1,3,4,NA,NA,NA,NA,NA,NA,3,3,3,"171097330-3",26.71604,3,2,25,26,2,5.804278,0.00109929507575758,0,1,1,2.620693
171097644,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,2,3,"171097644-1",3.91996,2,2,7,12,6,15.188176,0.00287654848484848,0,0,0,7.594087
171098010,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,9,3,"171098010-1",7.94082,4,2,26,28,3,1.442312,0.000273165151515152,0,0,0,0.721156
171098896,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,3,"171098896-1",288.897966666667,2,2,27,32,6,5.575345,0.0010559365530303,1,0,1,2.566931
171099428,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,3,"171099428-1",65.0568,2,2,19,24,6,13.849012,0.00262291893939394,1,0,1,6.295867
171099524,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,6,3,"171099524-1",16.45195,2,2,13,15,3,4.529376,0.000857836363636364,0,0,0,2.280862
171100753,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,6,3,"171100753-1",4.9002,2,2,13,13,1,1.231836,0.000233302272727273,0,0,0,0.615918
171102401,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,3,"171102401-1",4.937825,2,2,26,30,5,3.789491,0.000717706628787879,0,0,0,1.894746
171102512,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,3,"171102512-1",13.01136,2,2,21,23,3,9.568944,0.0018123,0,0,0,4.94342
171102610,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,3,"171102610-1",16.2642,2,2,15,17,3,1.840216,0.000348525757575758,0,0,0,0.920108
171104882,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,3,"171104882-1",4.89995,2,2,7,26,20,20.360191,0.00385609678030303,0,0,0,10.113215
171105563,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,8,3,"171105563-1",16.510975,4,2,20,23,4,1.099186,0.000208179166666667,0,0,0,0.549593
171106283,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,3,"171106283-1",65.3401,2,2,27,33,7,24.291705,0.00460070170454545,1,0,1,11.898361
171106458,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,9,3,"171106458-1",16.3259,2,2,19,24,6,11.431133,0.00216498731060606,0,1,1,4.989526
171112454,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,3,"171112454-1",13.44415,2,2,20,20,1,1.905882,0.0003609625,0,0,0,1.040643
171112454,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,6,3,"171112454-2",13.44415,2,2,22,24,3,2.871164,0.000543781060606061,0,0,0,1.435582
171112619,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,3,"171112619-1",13.10346,2,2,22,29,8,6.730973,0.00127480549242424,0,0,0,3.390345
171114938,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,6,3,"171114938-1",305.8516,2,2,10,15,6,19.667091,0.00372482784090909,0,2,2,2.684199
171114938,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,9,3,"171114938-2",305.8516,2,2,26,31,6,8.7157,0.00165070075757576,0,0,0,4.35785
171118083,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,3,"171118083-1",13.01136,2,2,6,6,1,2.136428,0.000404626515151515,0,0,0,1.068214
171118083,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,3,3,"171118083-2",13.01136,2,2,8,9,2,2.33472,0.000442181818181818,0,0,0,1.16736
171118083,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,3,3,"171118083-3",13.01136,3,2,16,17,2,2.103103,0.000398314962121212,0,0,0,1.034889
171118083,4,3,1,3,4,NA,NA,NA,NA,NA,NA,3,4,3,"171118083-4",13.01136,3,2,23,23,1,4.859662,0.00092039053030303,0,0,0,2.429831
171118083,5,3,1,3,4,NA,NA,NA,NA,NA,NA,3,6,3,"171118083-5",13.01136,3,2,25,27,3,8.814696,0.00166945,1,0,1,2.463902
171118343,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,3,"171118343-1",212.5353,2,1,28,35,8,19.667287,0.00372486496212121,0,0,0,9.7159
171119746,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,3,"171119746-1",13.01136,2,2,11,15,5,15.433678,0.00292304507575758,1,0,1,7.13602
171119898,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,5,3,"171119898-1",21.6856,3,2,15,17,3,2.191328,0.000415024242424242,0,0,0,1.095664
171119898,2,3,1,2,3,NA,NA,NA,NA,NA,NA,3,7,3,"171119898-2",21.6856,3,2,17,19,3,7.442805,0.00140962215909091,0,0,0,3.710238
171120006,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,3,"171120006-1",16.3259,2,2,23,23,1,1.715444,0.000324894696969697,0,0,0,0.87221
171120070,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,3,"171120070-1",8.718675,2,2,6,8,3,2.207335,0.000418055871212121,0,0,0,1.074481
171120316,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,2,3,"171120316-1",13.44415,2,2,NA,11,NA,26.444078,0.00500834810606061,0,1,1,NA
171121442,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,5,3,"171121442-1",76.27268,2,1,30,31,2,1.544595,0.000292536931818182,0,0,0,0.216029
171122053,1,2,1,5,NA,NA,NA,NA,NA,NA,NA,3,4,3,"171122053-1",116.50694,4,2,8,10,3,2.214194,0.000419354924242424,0,0,0,0.982598
171122512,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,3,"171122512-1",21.6856,2,2,NA,25,NA,NA,NA,0,1,1,NA
171122852,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,3,"171122852-1",33.498725,2,2,29,31,3,3.829223,0.000725231628787879,0,0,0,1.914611
171124134,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,9,3,"171124134-1",62.60338,3,2,29,32,4,4.060488,0.000769031818181818,0,0,0,2.030244
171124366,1,4,1,2,3,4,NA,NA,NA,NA,NA,3,3,3,"171124366-1",92.49818,3,2,30,31,2,0.848134,0.000160631439393939,0,0,0,0.424067
171124691,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,13,3,"171124691-1",16.2642,2,2,24,25,2,6.101289,0.00115554715909091,0,0,0,3.011815
171125343,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,3,"171125343-1",21.9264333333333,2,2,33,36,4,16.847554,0.00319082462121212,0,0,0,8.436397
171126012,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,3,"171126012-1",13.01724,2,2,28,NA,NA,NA,NA,1,0,1,NA
171126052,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,3,"171126052-1",9.7999,2,2,30,35,6,7.624551,0.00144404375,0,0,0,3.451504
171126807,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,8,3,"171126807-1",77.653975,2,2,32,33,2,4.537653,0.000859403977272727,0,0,0,2.286496
171127908,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,3,3,"171127908-1",13.14568,4,2,13,16,4,1.834796,0.000347499242424242,0,0,0,0.983195
171127908,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,9,3,"171127908-2",13.14568,4,2,24,27,4,1.586568,0.000300486363636364,0,0,0,0.793284
171128211,1,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,3,"171128211-1",253.309,3,2,6,23,18,7.181844,0.00136019772727273,0,0,0,4.468798
171128211,2,3,1,3,4,NA,NA,NA,NA,NA,NA,3,6,3,"171128211-2",253.309,3,2,25,28,4,8.858982,0.0016778375,0,0,0,5.990912
171128452,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,3,"171128452-1",47.9674666666667,2,2,20,22,3,1.07925,0.000204403409090909,0,0,0,0.539625
171128752,1,5,1,3,4,5,6,NA,NA,NA,NA,3,3,3,"171128752-1",431.3447,3,2,18,19,2,3.791918,0.000718166287878788,0,0,0,1.895959
171129386,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,3,"171129386-1",3.91996,2,2,27,30,4,8.430683,0.00159672026515152,0,1,1,4.068898
171131258,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,8,3,"171131258-1",13.01136,3,2,27,33,7,NA,NA,0,0,0,NA
171131711,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,3,"171131711-1",17.3036,2,2,28,29,2,2.863458,0.000542321590909091,0,0,0,1.431729
171133883,1,3,1,3,4,NA,NA,NA,NA,NA,NA,3,6,3,"171133883-1",22.1891333333333,3,2,14,17,4,21.029525,0.00398286458333333,0,1,1,9.77265
171133883,2,4,1,2,3,4,NA,NA,NA,NA,NA,3,5,3,"171133883-2",22.1891333333333,3,2,27,30,4,15.350549,0.0029073009469697,0,0,0,7.656938
171134583,1,4,2,3,4,5,NA,NA,NA,NA,NA,3,3,3,"171134583-1",60.076525,3,2,8,8,1,2.690263,0.000509519507575758,0,0,0,1.345132
171134583,2,4,2,3,4,5,NA,NA,NA,NA,NA,3,3,3,"171134583-2",60.076525,3,2,21,23,3,2.690263,0.000509519507575758,0,0,0,1.345132
171137751,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,3,"171137751-1",16.271525,2,2,25,30,6,40.213409,0.0076161759469697,0,0,0,20.115446
171137816,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,5,3,"171137816-1",16.2642,3,0,14,18,5,11.687457,0.00221353352272727,0,1,1,5.788985
171139954,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,3,"171139954-1",3.91996,4,1,30,31,2,0.706511,0.000133808901515152,0,0,0,0.382954
171139995,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,3,"171139995-1",4.90975,3,1,23,31,9,12.111606,0.00229386477272727,1,0,1,5.717399
