"DAYNO","HH_ID","JTRIP_ID","uid","NUMBER_HH","PERSON_1","PERSON_2","PERSON_3","PERSON_4","PERSON_5","PERSON_6","PERSON_7","PERSON_8","PERSON_9","COMPOSITION","TOUR_ID","JTOUR_ID","finalweight","stops","TOURPURP","DEST_PURP","TRIPMODE","TOURMODE","OTAZ","DTAZ","TOUROTAZ","TOURDTAZ","DEST_DEP_BIN","ORIG_DEP_BIN","IS_INBOUND","ANCHOR_DEPART_HOUR","ANCHOR_DEPART_MIN","DEST_ARR_BIN","ORIG_ARR_BIN","ANCHOR_DEPART_BIN","ANCHOR_ARRIVE_BIN","DEST_IS_TOUR_ORIG","PERTYPE_1","PERTYPE_2","PERTYPE_3","PERTYPE_4","PERTYPE_5","PERTYPE_6","PERTYPE_7","PERTYPE_8","PERTYPE_9","AGE_1","AGE_2","AGE_3","AGE_4","AGE_5","AGE_6","AGE_7","AGE_8","AGE_9","MAX_AGE","MAX_AGE_PERTYPE"
1,161036765,8,"1-161036765-8",2,2,4,NA,NA,NA,NA,NA,NA,NA,3,6,4,3.91996,0,4,0,2,2,3456,3481,3481,3456,40,25,1,16,36,40,25,25,25,1,4,7,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,7,4
1,161041780,2,"1-161041780-2",4,1,2,5,6,NA,NA,NA,NA,NA,3,2,1,1933.79354961189,1,9,6,3,3,1387,1108,1387,1351,10,10,0,9,0,10,10,10,19,0,1,4,7,8,0,0,0,0,0,5,5,2,1,0,0,0,0,0,5,4
1,161041780,3,"1-161041780-3",4,1,2,5,6,NA,NA,NA,NA,NA,3,2,1,1933.79354961189,0,9,9,3,3,1108,1351,1387,1351,18,10,0,9,0,18,10,10,19,0,1,4,7,8,0,0,0,0,0,5,5,2,1,0,0,0,0,0,5,4
1,161041780,4,"1-161041780-4",4,1,2,5,6,NA,NA,NA,NA,NA,3,2,1,1933.79354961189,0,9,0,3,3,1351,1387,1387,1351,21,18,1,9,0,21,18,10,19,1,1,4,7,8,0,0,0,0,0,5,5,2,1,0,0,0,0,0,5,4
1,161052772,3,"1-161052772-3",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,6,1,13.02836,0,9,9,2,2,2953,2616,2953,2616,28,27,0,17,34,28,27,27,29,0,2,7,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,5,2
1,161052772,4,"1-161052772-4",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,6,1,13.02836,0,9,0,2,2,2616,2953,2953,2616,40,28,1,17,34,40,28,27,29,1,2,7,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,5,2
1,161056031,1,"1-161056031-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,19.5998,0,9,9,2,2,2264,3712,2264,3712,22,14,0,11,0,22,14,14,22,0,5,5,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,14,5
1,161056031,2,"1-161056031-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,19.5998,0,9,0,2,2,3712,2264,2264,3712,40,22,1,11,0,40,22,14,22,1,5,5,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,14,5
1,161056522,1,"1-161056522-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,77.1996112535807,0,13,13,2,2,3446,3393,3446,3393,6,5,0,6,50,6,5,5,6,0,4,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,1
1,161056522,2,"1-161056522-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,77.1996112535807,0,13,0,2,2,3393,3446,3446,3393,40,6,1,6,50,40,6,5,6,1,4,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,1
1,161056532,1,"1-161056532-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,1,4.89995,1,8,8,2,2,2269,2283,2269,2264,33,32,0,20,28,33,32,32,33,0,5,1,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,1
1,161056532,2,"1-161056532-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,1,4.89995,0,8,8,2,2,2283,2264,2269,2264,33,33,0,20,28,33,33,32,33,0,5,1,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,1
1,161056532,3,"1-161056532-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,1,4.89995,0,8,0,2,2,2264,2269,2269,2264,40,33,1,20,28,40,33,32,33,1,5,1,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,1
1,161057009,1,"1-161057009-1",3,3,5,6,NA,NA,NA,NA,NA,NA,3,1,1,1283.30018255722,0,9,9,3,3,4466,4468,4466,4468,21,6,0,7,15,21,6,6,22,0,4,7,7,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,7,4
1,161057009,2,"1-161057009-2",3,3,5,6,NA,NA,NA,NA,NA,NA,3,1,1,1283.30018255722,0,9,0,3,3,4468,4466,4466,4468,40,21,1,7,15,40,21,6,22,1,4,7,7,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,7,4
1,161061769,1,"1-161061769-1",3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,1,1146.23225331078,0,9,9,3,3,1784,1153,1784,1153,15,11,0,9,30,15,11,11,17,0,4,8,8,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5,4
1,161061769,2,"1-161061769-2",3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,1,1146.23225331078,1,9,5,3,3,1153,1259,1784,1153,16,15,1,9,30,16,15,11,17,0,4,8,8,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5,4
1,161061769,3,"1-161061769-3",3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,1,1146.23225331078,0,9,0,3,3,1259,1784,1784,1153,40,16,1,9,30,40,16,11,17,1,4,8,8,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5,4
1,161063048,2,"1-161063048-2",3,1,3,4,NA,NA,NA,NA,NA,NA,3,2,1,19.5998,0,5,5,4,4,4359,4375,4359,4375,10,8,0,8,21,10,8,8,10,0,4,7,8,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,5,4
1,161063048,3,"1-161063048-3",3,1,3,4,NA,NA,NA,NA,NA,NA,3,2,1,19.5998,0,5,0,4,4,4375,4359,4359,4375,21,10,1,8,21,21,10,8,10,1,4,7,8,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,5,4
1,161063733,2,"1-161063733-2",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,2,1,116.873166666667,0,6,6,3,3,1904,1985,1904,1985,16,13,0,10,49,16,13,13,16,0,4,8,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,5,4
1,161063733,3,"1-161063733-3",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,2,1,116.873166666667,0,6,0,3,3,1985,1904,1904,1985,20,16,1,10,49,20,16,13,16,1,4,8,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,5,4
1,161067401,4,"1-161067401-4",4,1,2,3,4,NA,NA,NA,NA,NA,3,2,2,16.2642,0,9,9,3,3,3583,2993,3583,2993,29,26,0,17,19,29,26,26,29,0,1,1,7,7,0,0,0,0,0,6,6,2,2,0,0,0,0,0,6,1
1,161067401,5,"1-161067401-5",4,1,2,3,4,NA,NA,NA,NA,NA,3,2,2,16.2642,0,9,0,3,3,2993,3583,3583,2993,40,29,1,17,19,40,29,26,29,1,1,1,7,7,0,0,0,0,0,6,6,2,2,0,0,0,0,0,6,1
1,161067401,1,"1-161067401-1",3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,1,16.2642,0,1,1,3,3,3583,4672,3583,4672,24,5,0,6,45,24,5,5,25,0,1,7,7,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,6,1
1,161067401,2,"1-161067401-2",3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,1,16.2642,1,1,4,3,3,4672,4609,3583,4672,24,24,1,6,45,24,24,5,25,0,1,7,7,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,6,1
1,161067401,3,"1-161067401-3",3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,1,16.2642,0,1,0,3,3,4609,3583,3583,4672,26,24,1,6,45,26,24,5,25,1,1,7,7,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,6,1
1,161069462,1,"1-161069462-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,339.618869698682,0,9,9,2,2,3253,3373,3253,3373,34,29,0,18,45,34,29,29,34,0,2,3,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,10,2
1,161069462,2,"1-161069462-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,339.618869698682,0,9,0,2,2,3373,3253,3253,3373,40,34,1,18,45,40,34,29,34,1,2,3,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,10,2
1,161071302,3,"1-161071302-3",3,1,4,5,NA,NA,NA,NA,NA,NA,3,2,1,207.17742,0,8,8,3,3,2826,2827,2826,2827,16,12,0,10,24,16,12,12,16,0,4,8,8,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5,4
1,161071302,4,"1-161071302-4",3,1,4,5,NA,NA,NA,NA,NA,NA,3,2,1,207.17742,0,8,0,3,3,2827,2826,2826,2827,19,16,1,10,24,19,16,12,16,1,4,8,8,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5,4
1,161071607,1,"1-161071607-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,13.01136,0,5,5,2,2,1995,950,1995,950,14,10,0,9,23,14,10,10,17,0,1,4,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,4
1,161071607,2,"1-161071607-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,13.01136,1,5,7,2,2,950,1632,1995,950,16,14,1,9,23,16,14,10,17,0,1,4,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,4
1,161071607,3,"1-161071607-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,13.01136,0,5,0,2,2,1632,1995,1995,950,20,16,1,9,23,20,16,10,17,1,1,4,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,4
1,161072569,1,"1-161072569-1",2,3,4,NA,NA,NA,NA,NA,NA,NA,1,1,1,667.726458099492,0,1,1,2,2,2303,2163,2303,2163,34,7,0,7,45,34,7,7,34,0,1,1,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,6,1
1,161072569,2,"1-161072569-2",2,3,4,NA,NA,NA,NA,NA,NA,NA,1,1,1,667.726458099492,0,1,0,2,2,2163,2303,2303,2163,40,34,1,7,45,40,34,7,34,1,1,1,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,6,1
1,161072625,1,"1-161072625-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,1,16.271525,0,6,6,3,3,770,1537,770,1537,24,20,0,14,21,24,20,20,25,0,4,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,4
1,161072625,2,"1-161072625-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,1,16.271525,0,6,0,3,3,1537,832,770,1537,25,24,1,14,21,25,24,20,25,1,4,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,4
1,161072774,2,"1-161072774-2",3,2,4,6,NA,NA,NA,NA,NA,NA,3,2,1,246.95496,0,1,10,3,3,4649,4594,4649,4594,26,25,0,16,58,26,25,25,27,0,1,7,7,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,7,1
1,161072774,3,"1-161072774-3",3,2,4,6,NA,NA,NA,NA,NA,NA,3,2,1,246.95496,0,1,0,3,3,4594,4649,4649,4594,27,26,1,16,58,27,26,25,27,1,1,7,7,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,7,1
1,161075271,5,"1-161075271-5",4,1,2,3,4,NA,NA,NA,NA,NA,3,2,2,19.1382,1,8,8,3,3,3322,3552,3322,3453,31,30,0,19,17,31,30,30,34,0,1,1,7,8,0,0,0,0,0,6,5,2,1,0,0,0,0,0,6,1
1,161075271,6,"1-161075271-6",4,1,2,3,4,NA,NA,NA,NA,NA,3,2,2,19.1382,0,8,8,3,3,3552,3453,3322,3453,34,31,0,19,17,34,31,30,34,0,1,1,7,8,0,0,0,0,0,6,5,2,1,0,0,0,0,0,6,1
1,161075271,7,"1-161075271-7",4,1,2,3,4,NA,NA,NA,NA,NA,3,2,2,19.1382,0,8,0,3,3,3453,3322,3322,3453,40,34,1,19,17,40,34,30,34,1,1,1,7,8,0,0,0,0,0,6,5,2,1,0,0,0,0,0,6,1
1,161075271,2,"1-161075271-2",3,2,3,4,NA,NA,NA,NA,NA,NA,3,2,1,19.1382,0,5,13,3,3,3322,4728,3322,4522,24,23,0,15,48,24,23,23,28,0,1,7,8,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,5,1
1,161075271,3,"1-161075271-3",3,2,3,4,NA,NA,NA,NA,NA,NA,3,2,1,19.1382,0,5,5,3,3,4728,4522,3322,4522,27,24,0,15,48,27,24,23,28,0,1,7,8,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,5,1
1,161075271,4,"1-161075271-4",3,2,3,4,NA,NA,NA,NA,NA,NA,3,2,1,19.1382,0,5,0,3,3,4522,3322,3322,4522,30,27,1,15,48,30,27,23,28,1,1,7,8,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,5,1
1,161075678,4,"1-161075678-4",4,3,4,5,6,NA,NA,NA,NA,NA,3,3,1,761.18525,0,8,8,3,3,151,158,151,158,26,22,0,15,23,26,22,22,27,0,2,7,7,8,0,0,0,0,0,7,2,2,1,0,0,0,0,0,7,2
1,161075678,5,"1-161075678-5",4,3,4,5,6,NA,NA,NA,NA,NA,3,3,1,761.18525,0,8,0,3,3,158,151,151,158,40,26,1,15,23,40,26,22,27,1,2,7,7,8,0,0,0,0,0,7,2,2,1,0,0,0,0,0,7,2
1,161075772,1,"1-161075772-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,65.0568,0,9,9,2,2,3237,3196,3237,3196,33,27,0,17,40,33,27,27,34,0,5,5,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,5
1,161075772,2,"1-161075772-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,65.0568,1,9,5,2,2,3196,3376,3237,3196,34,33,1,17,40,34,33,27,34,0,5,5,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,5
1,161075772,3,"1-161075772-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,65.0568,0,9,0,2,2,3376,3237,3237,3196,40,34,1,17,40,40,34,27,34,1,5,5,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,5
1,161085647,1,"1-161085647-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,21.2229590636572,0,13,9,2,2,NA,NA,NA,NA,34,12,0,NA,NA,34,12,NA,35,0,1,1,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8,1
1,161085647,2,"1-161085647-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,21.2229590636572,0,13,0,2,2,NA,NA,NA,NA,40,34,1,NA,NA,40,34,NA,35,1,1,1,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8,1
1,161085771,1,"1-161085771-1",2,2,3,NA,NA,NA,NA,NA,NA,NA,1,1,1,316.59881417531,0,2,2,2,2,2047,2098,2047,2098,27,18,0,13,15,27,18,18,27,0,3,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,3
1,161085771,2,"1-161085771-2",2,2,3,NA,NA,NA,NA,NA,NA,NA,1,1,1,316.59881417531,1,2,7,2,2,2098,2145,2047,2098,27,27,1,13,15,27,27,18,27,0,3,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,3
1,161085771,3,"1-161085771-3",2,2,3,NA,NA,NA,NA,NA,NA,NA,1,1,1,316.59881417531,0,2,0,2,2,2145,2047,2047,2098,40,27,1,13,15,40,27,18,27,1,3,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,3
1,161088773,1,"1-161088773-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,72.2676486469807,0,6,6,6,6,2505,1122,2505,1122,24,17,0,12,45,24,17,17,26,0,4,4,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,9,4
1,161088773,2,"1-161088773-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,72.2676486469807,0,6,0,6,6,1122,2505,2505,1122,40,24,1,12,45,40,24,17,26,1,4,4,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,9,4
1,161089128,2,"1-161089128-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,1,4.89995,0,5,5,4,4,3660,3660,3660,3660,28,27,0,17,58,28,27,27,28,0,5,5,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,5
1,161089128,3,"1-161089128-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,1,4.89995,0,5,0,4,4,3660,3660,3660,3660,40,28,1,17,58,40,28,27,28,1,5,5,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,5
1,161091353,3,"1-161091353-3",2,2,5,NA,NA,NA,NA,NA,NA,NA,3,2,1,157.967577848109,0,6,6,2,2,3028,3300,3028,3300,15,12,0,10,10,15,12,12,16,0,4,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6,4
1,161091353,4,"1-161091353-4",2,2,5,NA,NA,NA,NA,NA,NA,NA,3,2,1,157.967577848109,0,6,0,2,2,3300,3028,3028,3300,20,15,1,10,10,20,15,12,16,1,4,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6,4
1,161097078,1,"1-161097078-1",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,3.94122,0,8,8,2,2,143,143,143,143,30,28,0,18,0,30,28,28,30,0,3,8,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,5,3
1,161097078,2,"1-161097078-2",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,3.94122,0,8,0,2,2,143,143,143,143,40,30,1,18,0,40,30,28,30,1,3,8,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,5,3
1,161097175,1,"1-161097175-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,21.6953666666667,0,6,6,2,2,454,1741,454,1741,22,18,0,13,1,22,18,18,23,0,5,5,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,12,5
1,161097175,2,"1-161097175-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,21.6953666666667,0,6,0,2,2,1741,454,454,1741,40,22,1,13,1,40,22,18,23,1,5,5,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,12,5
1,161098959,1,"1-161098959-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1487.5834,0,9,9,2,2,1215,915,1215,915,14,11,0,9,30,14,11,11,17,0,5,5,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,13,5
1,161098959,2,"1-161098959-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1487.5834,1,9,6,2,2,915,915,1215,915,14,14,1,9,30,14,14,11,17,0,5,5,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,13,5
1,161098959,3,"1-161098959-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1487.5834,1,9,5,2,2,915,1000,1215,915,15,14,1,9,30,15,14,11,17,0,5,5,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,13,5
1,161098959,4,"1-161098959-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1487.5834,1,9,5,2,2,1000,1030,1215,915,16,15,1,9,30,16,15,11,17,0,5,5,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,13,5
1,161098959,5,"1-161098959-5",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1487.5834,1,9,6,2,2,1030,1092,1215,915,16,16,1,9,30,16,16,11,17,0,5,5,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,13,5
1,161098959,6,"1-161098959-6",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1487.5834,1,9,5,2,2,1092,1030,1215,915,17,16,1,9,30,17,16,11,17,0,5,5,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,13,5
1,161098959,7,"1-161098959-7",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1487.5834,0,9,0,2,2,1030,1215,1215,915,40,17,1,9,30,40,17,11,17,1,5,5,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,13,5
1,161100993,1,"1-161100993-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,16.3851,0,7,7,4,4,3349,3448,3349,3448,32,28,0,18,24,32,28,28,34,0,1,2,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,6,1
1,161100993,2,"1-161100993-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,16.3851,1,7,6,4,4,3448,3482,3349,3448,34,32,1,18,24,34,32,28,34,0,1,2,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,6,1
1,161100993,3,"1-161100993-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,16.3851,0,7,0,4,4,3482,3349,3349,3448,40,34,1,18,24,40,34,28,34,1,1,2,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,6,1
1,161101364,1,"1-161101364-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,3.91996,0,9,9,2,2,3823,3265,3823,3265,13,9,0,8,40,13,9,9,13,0,5,5,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,5
1,161101364,2,"1-161101364-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,3.91996,0,9,0,2,2,3265,3823,3823,3265,40,13,1,8,40,40,13,9,13,1,5,5,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,5
1,161103469,1,"1-161103469-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,131.0274,0,13,7,2,2,NA,NA,NA,NA,18,14,0,NA,NA,18,14,NA,24,0,5,2,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,2
1,161103469,2,"1-161103469-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,131.0274,1,13,9,2,2,NA,NA,NA,NA,24,18,1,NA,NA,24,18,NA,24,0,5,2,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,2
1,161103469,3,"1-161103469-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,131.0274,0,13,0,2,2,NA,NA,NA,NA,40,24,1,NA,NA,40,24,NA,24,1,5,2,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,2
1,161104297,1,"1-161104297-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,65.5173,0,6,6,2,2,1497,1149,1497,1149,16,13,0,10,45,16,13,13,19,0,5,5,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,14,5
1,161104297,2,"1-161104297-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,65.5173,1,6,7,2,2,1149,1244,1497,1149,19,16,1,10,45,19,16,13,19,0,5,5,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,14,5
1,161104297,3,"1-161104297-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,65.5173,0,6,0,2,2,1244,1497,1497,1149,40,19,1,10,45,40,19,13,19,1,5,5,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,14,5
1,161105240,1,"1-161105240-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,257.28726,0,7,7,2,2,320,339,320,339,32,29,0,18,54,32,29,29,33,0,4,3,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,10,4
1,161105240,2,"1-161105240-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,257.28726,0,7,0,2,2,339,320,320,339,40,32,1,18,54,40,32,29,33,1,4,3,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,10,4
1,161110860,1,"1-161110860-1",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,16.316175,0,9,9,2,2,1886,1680,1886,1680,27,25,0,16,31,27,25,25,27,0,4,7,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,8,4
1,161110860,2,"1-161110860-2",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,16.316175,0,9,0,2,2,1680,1886,1886,1680,40,27,1,16,31,40,27,25,27,1,4,7,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,8,4
1,161111418,1,"1-161111418-1",2,3,4,NA,NA,NA,NA,NA,NA,NA,2,1,1,23.417094242566,0,3,3,2,2,1829,1757,1829,1757,21,6,0,7,0,21,6,6,21,0,6,6,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,6
1,161111418,2,"1-161111418-2",2,3,4,NA,NA,NA,NA,NA,NA,NA,2,1,1,23.417094242566,0,3,0,2,2,1757,1829,1829,1757,40,21,1,7,0,40,21,6,21,1,6,6,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,6
1,161114533,1,"1-161114533-1",3,1,2,3,NA,NA,NA,NA,NA,NA,3,1,1,13.17048,0,6,6,3,3,343,657,343,657,14,11,0,9,38,14,11,11,15,0,3,8,8,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,6,3
1,161114533,2,"1-161114533-2",3,1,2,3,NA,NA,NA,NA,NA,NA,3,1,1,13.17048,0,6,0,3,3,657,343,343,657,40,14,1,9,38,40,14,11,15,1,3,8,8,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,6,3
1,161114965,5,"1-161114965-5",4,1,3,4,5,NA,NA,NA,NA,NA,3,3,1,325.231525,0,5,5,3,3,365,13,365,13,30,30,0,19,3,30,30,30,31,0,1,7,7,8,0,0,0,0,0,5,2,2,1,0,0,0,0,0,5,1
1,161114965,6,"1-161114965-6",4,1,3,4,5,NA,NA,NA,NA,NA,3,3,1,325.231525,0,5,0,3,3,13,365,365,13,40,30,1,19,3,40,30,30,31,1,1,7,7,8,0,0,0,0,0,5,2,2,1,0,0,0,0,0,5,1
1,161115663,1,"1-161115663-1",2,2,3,NA,NA,NA,NA,NA,NA,NA,1,1,1,118.695884605323,0,5,5,2,2,1651,1440,1651,1440,24,23,0,15,30,24,23,23,25,0,4,3,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,10,4
1,161115663,2,"1-161115663-2",2,2,3,NA,NA,NA,NA,NA,NA,NA,1,1,1,118.695884605323,0,5,0,2,2,1440,1651,1651,1440,40,24,1,15,30,40,24,23,25,1,4,3,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,10,4
1,161117778,2,"1-161117778-2",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,71.306375,0,4,4,2,2,2558,2423,2558,2423,25,25,0,16,53,25,25,25,26,0,1,7,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,8,1
1,161117778,3,"1-161117778-3",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,71.306375,0,4,0,2,2,2423,2558,2558,2423,40,25,1,16,53,40,25,25,26,1,1,7,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,8,1
