tourpurp,isInbound,interval,trip,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40
7,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26406,0.21043,0.27064,0.01886,0.04221,0.12774,0.03002,0.03604,0,0,0,0,0,0,0,0,0,0,0
7,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39335,0.1778,0.12204,0.09306,0.03547,0.14408,0.01539,0.01881,0,0,0,0,0,0,0,0,0,0,0
7,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19715,0.36437,0.18287,0.07444,0.05151,0.07775,0.03597,0.01594,0,0,0,0,0,0,0,0,0,0,0
7,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11208,0.09666,0.0957,0.16749,0.41029,0.09249,0.00836,0.01693,0,0,0,0,0,0,0,0,0,0
7,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31164,0.31457,0.17771,0.09249,0.03531,0.03611,0.01462,0.01755,0,0,0,0,0,0,0,0,0,0
7,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20756,0.25585,0.17251,0.06966,0.04967,0.1956,0.03427,0.01488,0,0,0,0,0,0,0,0,0,0
7,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01297,0.44053,0.33656,0.13004,0.01916,0.03084,0.0011,0.0288,0,0,0,0,0,0,0,0,0
7,0,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27695,0.24946,0.12728,0.22477,0.03867,0.03952,0.01905,0.0243,0,0,0,0,0,0,0,0,0
7,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22141,0.26425,0.24779,0.08744,0.04526,0.07883,0.03592,0.0191,0,0,0,0,0,0,0,0,0
7,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41595,0.20039,0.2165,0.07736,0.03449,0.01812,0.0018,0.03539,0,0,0,0,0,0,0,0
7,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791,0.07613,0.01515,0.04479,0.02834,0.02903,0.0079,0.00766,0,0,0,0,0,0,0,0
7,0,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21537,0.34764,0.17578,0.07859,0.04784,0.08248,0.0353,0.017,0,0,0,0,0,0,0,0
7,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26567,0.27715,0.18089,0.05417,0.17477,0.0074,0.00391,0.03604,0,0,0,0,0,0,0
7,0,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06076,0.83432,0.00647,0.03912,0.02083,0.0275,0.00609,0.00491,0,0,0,0,0,0,0
7,0,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31854,0.2321,0.18022,0.08447,0.05072,0.0863,0.03384,0.01381,0,0,0,0,0,0,0
7,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28731,0.28859,0.23866,0.04589,0.0529,0.04672,0.00748,0.03245,0,0,0,0,0,0
7,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70176,0.09402,0.04079,0.0794,0.0305,0.0312,0.01059,0.01174,0,0,0,0,0,0
7,0,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27189,0.28705,0.18079,0.07423,0.0497,0.08522,0.03518,0.01594,0,0,0,0,0,0
7,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16403,0.54254,0.0914,0.017,0.07254,0.04777,0.03154,0.03318,0,0,0,0,0
7,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16982,0.52189,0.11937,0.0888,0.03388,0.03465,0.0143,0.01729,0,0,0,0,0
7,0,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23353,0.26961,0.21684,0.0966,0.0452,0.07929,0.03768,0.02125,0,0,0,0,0
7,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,0,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17343,0.45113,0.1724,0.09107,0.00972,0.04342,0.02867,0.03016,0,0,0,0
7,0,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17943,0.56887,0.0556,0.0997,0.03396,0.03475,0.01285,0.01484,0,0,0,0
7,0,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22363,0.30556,0.2014,0.08754,0.04615,0.08028,0.03631,0.01913,0,0,0,0
7,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05117,0.6815,0.09611,0.04749,0.04532,0.04001,0.01061,0.02779,0,0,0
7,0,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,0.2135,0.19879,0.26917,0.03782,0.03865,0.01813,0.02294,0,0,0
7,0,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23357,0.2696,0.21684,0.09657,0.0452,0.07929,0.03768,0.02125,0,0,0
7,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23594,0.25105,0.29652,0.05335,0.0509,0.05136,0.02967,0.03121,0,0
7,0,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38452,0.24554,0.12809,0.11046,0.0419,0.04282,0.02052,0.02615,0,0
7,0,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23356,0.26961,0.21684,0.09657,0.0452,0.07929,0.03768,0.02125,0,0
7,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,0,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23838,0.15766,0.37797,0.05582,0.05278,0.04818,0.03402,0.03519,0
7,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30179,0.28966,0.13268,0.12425,0.04699,0.04801,0.02461,0.03201,0
7,0,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22933,0.29615,0.20242,0.08763,0.047,0.08166,0.03668,0.01913,0
7,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,0,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21656,0.42174,0.12091,0.05823,0.05467,0.05121,0.03791,0.03877
7,0,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30179,0.28966,0.13268,0.12425,0.04699,0.04801,0.02461,0.03201
7,0,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23356,0.26961,0.21684,0.09657,0.0452,0.07929,0.03768,0.02125
7,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,0,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2489,0.37981,0.13878,0.06626,0.06186,0.05911,0.04528
7,0,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36284,0.27213,0.13135,0.11928,0.04516,0.04614,0.0231
7,0,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23863,0.27546,0.22155,0.09867,0.04618,0.08101,0.0385
7,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3075,0.37936,0.1329,0.06393,0.05998,0.05633
7,0,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31987,0.30715,0.14063,0.13168,0.0498,0.05087
7,0,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24818,0.28649,0.23042,0.10262,0.04803,0.08426
7,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,0,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37891,0.35693,0.13693,0.0657,0.06153
7,0,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34302,0.30639,0.15188,0.1442,0.05451
7,0,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27102,0.31285,0.25162,0.11206,0.05245
7,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,0,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36764,0.40289,0.15519,0.07428
7,0,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3628,0.32405,0.16064,0.15251
7,0,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28602,0.33017,0.26555,0.11826
7,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37795,0.44884,0.17321
7,0,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44496,0.37224,0.1828
7,0,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32439,0.37445,0.30116
7,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,0,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40891,0.59109
7,0,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52821,0.47179
7,0,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46418,0.53582
7,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,1,2,0.22072,0.28247,0.132,0.05451,0.05024,0.0349,0.2039,0.02126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,1,3,0.18959,0.49923,0.08073,0.06188,0.04258,0.0688,0.0546,0.00259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,1,4,0.23275,0.23922,0.24341,0.09706,0.07315,0.0073,0.0021,0.10501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,2,2,0,0.1857,0.26585,0.1061,0.041,0.0394,0.322,0.02371,0.01624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,2,3,0,0.18953,0.49923,0.08073,0.06188,0.0426,0.0688,0.05464,0.00259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,2,4,0,0.23279,0.23922,0.24341,0.09706,0.0731,0.0073,0.00211,0.10501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,3,2,0,0,0.23975,0.37196,0.15323,0.0689,0.0602,0.04265,0.03692,0.02639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,3,3,0,0,0.18956,0.49923,0.08073,0.0619,0.0426,0.06875,0.05464,0.00259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,3,4,0,0,0.23274,0.23922,0.24341,0.0971,0.0731,0.00731,0.00211,0.10501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,4,2,0,0,0,0.32635,0.33522,0.1365,0.0581,0.05254,0.03678,0.03199,0.02252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,4,3,0,0,0,0.18961,0.49923,0.0807,0.0619,0.04258,0.06875,0.05464,0.00259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,4,4,0,0,0,0.2327,0.23922,0.2434,0.0971,0.07315,0.00731,0.00211,0.10501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,5,2,0,0,0,0,0.09959,0.2571,0.3094,0.1358,0.09863,0.0588,0.02434,0.01634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,5,3,0,0,0,0,0.18966,0.4992,0.0807,0.06188,0.04258,0.06875,0.05464,0.00259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,5,4,0,0,0,0,0.23276,0.2392,0.2434,0.09706,0.07315,0.00731,0.00211,0.10501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,6,2,0,0,0,0,0,0.16262,0.2122,0.52828,0.0245,0.02782,0.01807,0.01621,0.0103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,6,3,0,0,0,0,0,0.18963,0.4992,0.08073,0.06188,0.04258,0.06875,0.05464,0.00259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,6,4,0,0,0,0,0,0.23275,0.2392,0.24341,0.09706,0.07315,0.00731,0.00211,0.10501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,7,2,0,0,0,0,0,0,0.32304,0.03637,0.02232,0.00826,0.53704,0.02957,0.02654,0.01686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,7,3,0,0,0,0,0,0,0.16549,0.457,0.06622,0.17206,0.03517,0.05474,0.04737,0.00195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,7,4,0,0,0,0,0,0,0.23273,0.23922,0.24341,0.09706,0.07315,0.00731,0.00211,0.10501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,8,2,0,0,0,0,0,0,0,0.06383,0.2927,0.02551,0.08526,0.04647,0.03018,0.05086,0.40519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,8,3,0,0,0,0,0,0,0,0.36633,0.42959,0.0504,0.03108,0.02719,0.03881,0.05543,0.00117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,8,4,0,0,0,0,0,0,0,0.19362,0.22675,0.23729,0.07919,0.1553,0.00585,0.00169,0.10031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,9,2,0,0,0,0,0,0,0,0,0.19023,0.53517,0.06228,0.04042,0.01856,0.05109,0.08362,0.01863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,9,3,0,0,0,0,0,0,0,0,0.16386,0.62196,0.05717,0.0348,0.03087,0.04377,0.04627,0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,9,4,0,0,0,0,0,0,0,0,0.23273,0.23922,0.24341,0.09706,0.07315,0.00731,0.00211,0.10501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,10,2,0,0,0,0,0,0,0,0,0,0.3089,0.43879,0.01702,0.0149,0.01277,0.16253,0.02757,0.01752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,10,3,0,0,0,0,0,0,0,0,0,0.12976,0.64595,0.0603,0.03553,0.03182,0.04553,0.04981,0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,10,4,0,0,0,0,0,0,0,0,0,0.17305,0.24051,0.27033,0.14804,0.06576,0.00512,0.00148,0.09571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,11,2,0,0,0,0,0,0,0,0,0,0,0.02543,0.74383,0.11554,0.03463,0.01714,0.02571,0.02307,0.01465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,11,3,0,0,0,0,0,0,0,0,0,0,0.44818,0.18886,0.05416,0.02762,0.02968,0.20225,0.04834,0.00091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,11,4,0,0,0,0,0,0,0,0,0,0,0.28907,0.23313,0.22787,0.07885,0.06684,0.00585,0.00169,0.0967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0.82714,0.0037,0.05691,0.0164,0.04647,0.03018,0.00936,0.00984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0.00753,0.81582,0.03988,0.00918,0.06031,0.0223,0.04498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0.00486,0.00398,0.49646,0.30495,0.11344,0,0,0.07631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0.04113,0.21973,0.25272,0.22589,0.19906,0.03401,0.01346,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0.17347,0.51036,0.0647,0.04303,0.03465,0.05153,0.12056,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0.11472,0.47204,0.21858,0.04321,0.05968,0.00292,0.00085,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23382,0.60087,0.02522,0.03854,0.04405,0.01519,0.026,0.01631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1793,0.49701,0.08485,0.08708,0.03714,0.05667,0.056,0.00195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24683,0.2377,0.23952,0.09251,0.07157,0.00694,0.002,0.10293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5379,0.04774,0.21805,0.11604,0.01404,0.027,0.02399,0.01524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
