MAZ,TAZ
21374,4839
21375,4839
21376,4839
21377,4839
21378,4818
21379,4818
21380,4876
21381,4844
21382,4818
21383,4855
21384,4876
21385,4818
21386,4844
21387,4818
21388,4844
21389,4893
21390,4893
21391,4855
21392,4855
21393,4881
21394,4881
21395,4819
21396,4819
21397,4844
21398,4893
21399,4893
21400,4819
21401,4844
21402,4881
21403,4889
21404,4889
21405,4889
21406,4871
21407,4889
21408,4871
21409,4882
21410,4889
21411,4882
21412,4882
21413,4879
21414,4879
21415,4882
21416,4882
21417,4882
21418,4882
21419,4882
21420,4882
21421,4882
21422,4879
21423,4230
21424,4631
21425,4770
21426,4770
21427,4770
21428,4770
21429,4770
21430,4770
21431,4770
21432,4770
21433,4631
21434,4631
21435,4770
21436,4770
21437,4770
21438,4770
21439,4770
21440,4770
21441,4770
21442,4770
21443,4631
21444,4770
21445,4770
21446,4824
21447,4770
21448,4770
21449,4746
21450,4824
21451,4824
21452,4746
21453,4824
21454,4824
21455,4746
21456,4746
21457,4824
21458,4824
21459,4824
21460,4824
21461,4737
21462,4801
21463,4801
21464,4801
21465,4801
21466,4737
21467,4801
21468,4801
21469,4737
21470,4737
21471,4737
21472,4836
21473,4737
21474,4836
21475,4836
21476,4737
21477,4836
21478,4836
21479,4836
21480,4737
21481,4814
21482,4836
21483,4737
21484,4737
21485,4737
21486,4814
21487,4814
21488,4814
21489,4737
21490,4814
21491,4814
21492,4814
21493,4809
21494,4809
21495,4809
21496,4814
21497,4841
21498,4805
21499,4841
21500,4841
21501,4841
21502,4841
21503,4841
21504,4841
21505,4841
21506,4874
21507,4841
21508,4841
21509,4805
21510,4824
21511,4874
21512,4824
21513,4824
21514,4854
21515,4824
21516,4854
21517,4880
21518,4880
21519,4880
21520,4880
21521,4880
21522,4854
21523,4880
21524,4880
21525,4854
21526,4880
21527,4836
21528,4878
21529,4836
21530,4895
21531,4866
21532,4895
21533,4836
21534,4866
21535,4836
21536,4895
21537,4836
21538,4878
21539,4866
21540,4836
21541,4866
21542,4895
21543,4878
21544,4836
21545,4833
21546,4851
21547,4851
21548,4833
21549,4833
21550,4833
21551,4833
21552,4836
21553,4851
21554,4858
21555,4851
21556,4851
21557,4851
21558,4851
21559,4851
21560,4866
21561,4851
21562,4851
21563,4866
21564,4890
21565,4866
21566,4890
21567,4833
21568,4833
21569,4846
21570,4846
21571,4846
21572,4846
21573,4859
21574,4846
21575,4846
21576,4847
21577,4830
21578,4847
21579,4847
21580,4847
21581,4847
21582,4830
21583,4849
21584,4849
21585,4867
21586,4849
21587,4849
21588,4867
21589,4867
21590,4849
21591,4867
21592,4867
21593,4849
21594,4867
21595,4839
21596,4867
21597,4867
21598,4867
21599,4867
21600,4818
21601,4876
21602,4893
21603,4818
21604,4893
21605,4844
21606,4819
21607,4819
21608,4881
21609,4871
21610,4889
21611,4889
21612,4889
21613,4871
21614,4871
21615,4871
21616,4871
21617,4871
21618,4871
21619,4871
21620,4879
21621,4818
21622,4839
21623,4882
21624,4882
21625,4882
21626,4879
21627,4882
21628,4879
21629,4882
21630,4879
21631,4230
21632,4631
21633,4770
21634,4770
21635,4770
21636,4770
21637,4631
21638,4770
21639,4770
21640,4631
21641,4770
21642,4770
21643,4770
21644,4770
21645,4230
21646,4631
21647,4631
21648,4631
21649,4631
21650,4770
21651,4770
21652,4770
21653,4770
21654,4631
21655,4746
21656,4631
21657,4746
21658,4746
21659,4746
21660,4746
21661,4631
21662,4746
21663,4746
21664,4746
21665,4746
21666,4746
21667,4746
21668,4746
21669,4746
21670,4746
21671,4746
21672,4746
21673,4746
21674,4746
21675,4746
21676,4770
21677,4746
21678,4746
21679,4746
21680,4746
21681,4746
21682,4746
21683,4746
21684,4746
21685,4746
21686,4746
21687,4746
21688,4770
21689,4631
21690,4737
21691,4737
21692,4801
21693,4801
21694,4737
21695,4737
21696,4737
21697,4737
21698,4737
21699,4737
21700,4814
21701,4737
21702,4737
21703,4814
21704,4737
21705,4737
21706,4814
21707,4814
21708,4814
21709,4814
21710,4814
21711,4737
21712,4737
21713,4737
21714,4814
21715,4809
21716,4809
21717,4737
21718,4805
21719,4805
21720,4805
21721,4805
21722,4805
21723,4805
21724,4805
21725,4805
21726,4805
21727,4805
21728,4841
21729,4841
21730,4805
21731,4841
21732,4841
21733,4805
21734,4841
21735,4805
21736,4841
21737,4824
21738,4880
21739,4880
21740,4874
21741,4874
21742,4880
21743,4880
21744,4880
21745,4880
21746,4880
21747,4880
21748,4880
21749,4854
21750,4854
21751,4880
21752,4880
21753,4880
21754,4880
21755,4880
21756,4878
21757,4880
21758,4880
21759,4880
21760,4880
21761,4880
21762,4878
21763,4880
21764,4880
21765,4878
21766,4878
21767,4878
21768,4880
21769,4878
21770,4878
21771,4878
21772,4878
21773,4878
21774,4878
21775,4866
21776,4878
21777,4866
21778,4895
21779,4866
21780,4878
21781,4866
21782,4833
21783,4836
21784,4851
21785,4866
21786,4858
21787,4866
21788,4809
21789,4866
21790,4866
21791,4833
21792,4809
21793,4833
21794,4809
21795,4809
21796,4809
21797,4846
21798,4858
21799,4866
21800,4809
21801,4851
21802,4851
21803,4858
21804,4809
21805,4809
21806,4866
21807,4866
21808,4866
21809,4866
21810,4866
21811,4858
21812,4833
21813,4833
21814,4833
21815,4833
21816,4833
21817,4836
21818,4833
21819,4846
21820,4859
21821,4833
21822,4846
21823,4833
21824,4859
21825,4846
21826,4846
21827,4830
21828,4846
21829,4846
21830,4846
21831,4846
21832,4833
21833,4846
21834,4846
21835,4846
21836,4809
21837,4833
21838,4846
21839,4846
21840,4846
21841,4847
21842,4847
21843,4847
21844,4847
21845,4847
21846,4830
21847,4849
21848,4849
21849,4867
21850,4849
21851,4849
21852,4830
21853,4849
21854,4849
21855,4849
21856,4815
21857,4830
21858,4867
21859,4849
21860,4849
21861,4849
21862,4849
21863,4849
21864,4849
21865,4849
21866,4867
21867,4849
21868,4849
21869,4849
21870,4849
21871,4830
21872,4849
21873,4849
21874,4867
21875,4867
21876,4867
21877,4867
21878,4867
21879,4867
21880,4870
21881,4870
21882,4870
21883,4872
21884,4872
21885,4872
21886,4872
21887,4872
21888,4872
21889,4872
21890,4872
21891,4872
21892,4872
21893,4872
21894,4872
21895,4872
21896,4872
21897,4872
21898,4872
21899,4890
21900,4865
21901,4865
21902,4865
21903,4865
21904,4865
21905,4856
21906,4859
21907,4863
21908,4863
21909,4856
21910,4863
21911,4863
21912,4867
21913,4861
21914,4946
21915,4934
21916,4934
21917,4934
21918,4946
21919,4934
21920,4934
21921,4946
21922,4934
21923,4934
21924,4934
21925,4934
21926,4938
21927,4938
21928,4938
21929,4938
21930,4938
21931,4938
21932,4938
21933,4890
21934,4890
21935,4890
21936,4890
21937,4890
21938,4937
21939,4890
21940,4890
21941,4937
21942,4890
21943,4890
21944,4890
21945,4899
21946,4890
21947,4937
21948,4899
21949,4899
21950,4936
21951,4936
21952,4943
21953,4899
21954,4943
21955,4943
21956,4943
21957,4887
21958,4940
21959,4908
21960,4908
21961,4908
21962,4908
21963,4908
21964,4932
21965,4908
21966,4908
21967,4908
21968,4908
21969,4908
21970,4908
21971,4908
21972,4908
21973,4887
21974,4908
21975,4908
21976,4908
21977,4908
21978,4908
21979,4901
21980,4912
21981,4905
21982,4901
21983,4901
21984,4905
21985,4912
21986,4912
21987,4905
21988,4912
21989,4900
21990,4911
21991,4911
21992,4911
21993,4906
21994,4900
21995,4911
21996,4887
21997,4898
21998,4895
21999,4902
22000,4907
22001,4907
22002,4907
22003,4898
22004,4904
22005,4904
22006,4898
22007,4904
22008,4917
22009,4904
22010,4917
22011,4904
22012,4917
22013,4914
22014,4914
22015,4914
22016,4898
22017,4914
22018,4898
22019,4914
22020,4919
22021,4919
22022,4919
22023,4920
22024,4929
22025,4867
22026,4839
22027,4870
22028,4870
22029,4839
22030,4839
22031,4839
22032,4839
22033,4839
22034,4870
22035,4870
22036,4872
22037,4872
22038,4872
22039,4872
22040,4872
22041,4872
22042,4872
22043,4872
22044,4872
22045,4872
22046,4872
22047,4872
22048,4872
22049,4872
22050,4872
22051,4890
22052,4872
22053,4872
22054,4872
22055,4872
22056,4872
22057,4872
22058,4867
22059,4867
22060,4867
22061,4867
22062,4867
22063,4870
22064,4867
22065,4859
22066,4859
22067,4865
22068,4865
22069,4865
22070,4859
22071,4865
22072,4859
22073,4865
22074,4865
22075,4847
22076,4859
22077,4865
22078,4859
22079,4865
22080,4865
22081,4865
22082,4859
22083,4856
22084,4859
22085,4865
22086,4865
22087,4872
22088,4856
22089,4863
22090,4863
22091,4863
22092,4856
22093,4872
22094,4861
22095,4872
22096,4863
22097,4863
22098,4863
22099,4856
22100,4867
22101,4861
22102,4861
22103,4861
22104,4861
22105,4872
22106,4861
22107,4872
22108,4867
22109,4872
22110,4867
22111,4872
22112,4867
22113,4867
22114,4867
22115,4867
22116,4867
22117,4867
22118,4867
22119,4867
22120,4867
22121,4867
22122,4867
22123,4867
22124,4867
22125,4867
22126,4867
22127,4867
22128,4867
22129,4867
22130,4867
22131,4867
22132,4867
22133,4867
22134,4867
22135,4867
22136,4867
22137,4856
22138,4934
22139,4934
22140,4934
22141,4934
22142,4934
22143,4934
22144,4934
22145,4934
22146,4934
22147,4934
22148,4934
22149,4934
22150,4934
22151,4934
22152,4934
22153,4934
22154,4934
22155,4934
22156,4934
22157,4934
22158,4934
22159,4934
22160,4946
22161,4934
22162,4934
22163,4938
22164,4938
22165,4938
22166,4938
22167,4938
22168,4938
22169,4890
22170,4938
22171,4890
22172,4890
22173,4890
22174,4870
22175,4899
22176,4899
22177,4943
22178,4893
22179,4887
22180,4887
22181,4887
22182,4908
22183,4932
22184,4932
22185,4940
22186,4932
22187,4908
22188,4908
22189,4908
22190,4908
22191,4908
22192,4932
22193,4932
22194,4932
22195,4908
22196,4908
22197,4908
22198,4908
22199,4908
22200,4908
22201,4908
22202,4887
22203,4908
22204,4908
22205,4908
22206,4905
22207,4901
22208,4905
22209,4901
22210,4901
22211,4905
22212,4901
22213,4901
22214,4905
22215,4905
22216,4912
22217,4912
22218,4905
22219,4912
22220,4901
22221,4905
22222,4912
22223,4900
22224,4912
22225,4905
22226,4905
22227,4905
22228,4900
22229,4900
22230,4906
22231,4906
22232,4900
22233,4911
22234,4887
22235,4887
22236,4898
22237,4887
22238,4887
22239,4898
22240,4907
22241,4907
22242,4902
22243,4907
22244,4907
22245,4898
22246,4898
22247,4898
22248,4898
22249,4904
22250,4904
22251,4914
22252,4914
22253,4904
22254,4917
22255,4904
22256,4904
22257,4898
22258,4904
22259,4895
22260,4914
22261,4917
22262,4898
22263,4917
22264,4926
22265,4926
22266,4898
22267,4898
22268,4917
22269,4898
22270,4898
22271,4895
22272,4926
22273,4895
22274,4895
22275,4895
22276,4880
22277,4929
22278,4898
22279,4919
22280,4919
22281,4919
22282,4919
22283,4929
22284,4929
22285,4929
22286,4929
22287,4929
22288,4929
22289,4938
22290,4915
22291,4913
22292,4916
22293,4913
22294,4913
22295,4877
22296,4877
22297,4877
22298,4845
22299,4877
22300,4877
22301,4873
22302,4834
22303,4834
22304,4857
22305,4875
22306,4842
22307,4857
22308,4857
22309,4857
22310,4835
22311,4842
22312,4835
22313,4842
22314,4864
22315,4864
22316,4864
22317,4835
22318,4850
22319,4822
22320,4840
22321,4850
22322,4868
22323,4853
22324,4853
22325,4928
22326,4894
22327,4928
22328,4928
22329,4928
22330,4924
22331,4935
22332,4935
22333,4928
22334,4903
22335,4891
22336,4903
22337,4921
22338,4921
22339,4935
22340,4927
22341,4927
22342,4922
22343,4909
22344,4927
22345,4927
22346,4927
22347,4927
22348,4933
22349,4933
22350,4933
22351,4922
22352,4933
22353,4933
22354,4931
22355,4931
22356,4931
22357,4931
22358,4931
22359,4931
22360,4931
22361,4931
22362,4931
22363,4930
22364,4930
22365,4930
22366,4930
22367,4909
22368,4891
22369,4873
22370,4897
22371,4897
22372,4897
22373,4888
22374,4897
22375,4888
22376,4885
22377,4897
22378,4886
22379,4885
22380,4892
22381,4888
22382,4885
22383,4909
22384,4883
22385,4885
22386,4885
22387,4886
22388,4886
22389,4892
22390,4892
22391,4886
22392,4886
22393,4892
22394,4892
22395,4897
22396,4892
22397,4892
22398,4896
22399,4884
22400,4892
22401,4892
22402,4892
22403,4896
22404,4896
22405,4884
22406,4896
22407,4896
22408,4884
22409,4884
22410,4896
22411,4884
22412,4884
22413,4939
22414,4939
22415,4939
22416,4939
22417,4945
22418,4947
22419,4939
22420,4947
22421,4947
22422,4947
22423,4942
22424,4942
22425,4939
22426,4944
22427,4941
22428,4852
22429,4848
22430,4837
22431,4848
22432,4862
22433,4848
22434,4848
22435,4848
22436,4848
22437,4829
22438,4848
22439,4848
22440,4829
22441,4837
22442,4848
22443,4862
22444,4862
22445,4848
22446,4848
22447,4848
22448,4837
22449,4862
22450,4837
22451,4848
22452,4828
22453,4826
22454,4848
22455,4869
22456,4843
22457,4843
22458,4869
22459,4838
22460,4860
22461,4860
22462,4860
22463,4838
22464,4838
22465,4817
22466,4817
22467,4810
22468,4831
22469,4919
22470,4919
22471,4919
22472,4919
22473,4895
22474,4929
22475,4929
22476,4919
22477,4919
22478,4929
22479,4929
22480,4929
22481,4929
22482,4919
22483,4919
22484,4929
22485,4929
22486,4895
22487,4929
22488,4929
22489,4929
22490,4895
22491,4895
22492,4925
22493,4908
22494,4925
22495,4925
22496,4925
22497,4908
22498,4925
22499,4925
22500,4925
22501,4918
22502,4915
22503,4925
22504,4925
22505,4925
22506,4925
22507,4918
22508,4918
22509,4925
22510,4925
22511,4918
22512,4926
22513,4926
22514,4926
22515,4923
22516,4923
22517,4916
22518,4923
22519,4923
22520,4916
22521,4916
22522,4910
22523,4910
22524,4910
22525,4910
22526,4913
22527,4913
22528,4923
22529,4923
22530,4913
22531,4913
22532,4923
22533,4916
22534,4913
22535,4913
22536,4913
22537,4926
22538,4926
22539,4926
22540,4926
22541,4916
22542,4916
22543,4916
22544,4913
22545,4913
22546,4926
22547,4926
22548,4926
22549,4926
22550,4926
22551,4913
22552,4913
22553,4926
22554,4926
22555,4926
22556,4926
22557,4926
22558,4934
22559,4926
22560,4926
22561,4926
22562,4934
22563,4920
22564,4926
22565,4934
22566,4934
22567,4934
22568,4923
22569,4877
22570,4877
22571,4877
22572,4877
22573,4877
22574,4835
22575,4842
22576,4842
22577,4835
22578,4864
22579,4864
22580,4864
22581,4835
22582,4835
22583,4864
22584,4835
22585,4842
22586,4864
22587,4864
22588,4868
22589,4850
22590,4842
22591,4868
22592,4868
22593,4822
22594,4840
22595,4840
22596,4853
22597,4868
22598,4840
22599,4853
22600,4853
22601,4840
22602,4853
22603,4840
22604,4853
22605,4868
22606,4853
22607,4840
22608,4853
22609,4840
22610,4840
22611,4840
22612,4840
22613,4899
22614,4899
22615,4894
22616,4928
22617,4928
22618,4928
22619,4928
22620,4928
22621,4928
22622,4903
22623,4891
22624,4935
22625,4924
22626,4935
22627,4935
22628,4922
22629,4927
22630,4935
22631,4927
22632,4922
22633,4922
22634,4927
22635,4933
22636,4931
22637,4931
22638,4931
22639,4931
22640,4931
22641,4931
22642,4931
22643,4930
22644,4930
22645,4909
22646,4903
22647,4894
22648,4894
22649,4928
22650,4928
22651,4877
22652,4877
22653,4888
22654,4897
22655,4873
22656,4897
22657,4892
22658,4883
22659,4886
22660,4883
22661,4886
22662,4897
22663,4873
22664,4883
22665,4857
22666,4875
22667,4892
22668,4883
22669,4892
22670,4875
22671,4896
22672,4892
22673,4884
22674,4892
22675,4896
22676,4896
22677,4892
22678,4884
22679,4896
22680,4884
22681,4896
22682,4896
22683,4884
22684,4884
22685,4884
22686,4884
22687,4897
22688,4931
22689,4931
22690,4939
22691,4939
22692,4945
22693,4930
22694,4947
22695,4947
22696,4944
22697,4947
22698,4947
22699,4939
22700,4944
22701,4944
22702,4941
22703,4941
22704,4941
22705,4939
22706,4852
22707,4852
22708,4852
22709,4852
22710,4852
22711,4848
22712,4862
22713,4848
22714,4862
22715,4862
22716,4862
22717,4862
22718,4862
22719,4862
22720,4862
22721,4829
22722,4848
22723,4848
22724,4848
22725,4862
22726,4848
22727,4848
22728,4848
22729,4848
22730,4862
22731,4848
22732,4869
22733,4869
22734,4869
22735,4869
22736,4869
22737,4869
22738,4869
22739,4869
22740,4869
22741,4869
22742,4869
22743,4843
22744,4843
22745,4838
22746,4860
22747,4838
22748,4860
22749,4845
22750,4831
22751,4845
22752,4845
22753,4845
22754,4831
22755,4845
22756,4831
22757,4834
22758,4752
22759,4762
22760,4762
22761,4764
22762,4775
22763,4756
22764,4781
22765,4781
22766,4751
22767,4781
22768,4807
22769,4817
22770,4825
22771,4807
22772,4817
22773,4817
22774,4817
22775,4760
22776,4768
22777,4768
22778,4777
22779,4777
22780,4790
22781,4795
22782,4793
22783,4802
22784,4802
22785,4804
22786,4785
22787,4785
22788,4796
22789,4812
22790,4796
22791,4779
22792,4799
22793,4788
22794,4834
22795,4794
22796,4834
22797,4813
22798,4813
22799,4834
22800,4821
22801,4810
22802,4810
22803,4810
22804,4810
22805,4827
22806,4810
22807,4751
22808,4751
22809,4827
22810,4792
22811,4792
22812,4827
22813,4792
22814,4766
22815,4811
22816,4766
22817,4766
22818,4811
22819,4766
22820,4766
22821,4774
22822,4774
22823,4774
22824,4794
22825,4794
22826,4692
22827,4628
22828,4645
22829,4599
22830,4645
22831,4680
22832,4720
22833,4645
22834,4645
22835,4680
22836,4680
22837,4626
22838,4644
22839,4655
22840,4643
22841,4724
22842,4742
22843,4715
22844,4691
22845,4838
22846,4762
22847,4764
22848,4775
22849,4764
22850,4756
22851,4756
22852,4781
22853,4781
22854,4756
22855,4756
22856,4751
22857,4807
22858,4825
22859,4807
22860,4817
22861,4800
22862,4800
22863,4800
22864,4800
22865,4832
22866,4832
22867,4832
22868,4832
22869,4823
22870,4825
22871,4825
22872,4825
22873,4823
22874,4825
22875,4825
22876,4817
22877,4777
22878,4780
22879,4780
22880,4778
22881,4778
22882,4790
22883,4795
22884,4803
22885,4791
22886,4798
22887,4791
22888,4798
22889,4784
22890,4789
22891,4802
22892,4789
22893,4793
22894,4789
22895,4802
22896,4802
22897,4797
22898,4804
22899,4816
22900,4816
22901,4804
22902,4804
22903,4804
22904,4785
22905,4820
22906,4820
22907,4785
22908,4785
22909,4785
22910,4785
22911,4820
22912,4785
22913,4796
22914,4796
22915,4812
22916,4769
22917,4796
22918,4812
22919,4812
22920,4799
22921,4806
22922,4796
22923,4779
22924,4769
22925,4806
22926,4769
22927,4769
22928,4788
22929,4769
22930,4820
22931,4820
22932,4820
22933,4820
22934,4794
22935,4834
22936,4834
22937,4787
22938,4834
22939,4834
22940,4821
22941,4821
22942,4810
22943,4810
22944,4810
22945,4810
22946,4827
22947,4810
22948,4810
22949,4751
22950,4751
22951,4827
22952,4827
22953,4827
22954,4766
22955,4811
22956,4827
22957,4827
22958,4811
22959,4766
22960,4811
22961,4834
22962,4774
22963,4774
22964,4794
22965,4794
22966,4794
22967,4834
22968,4794
22969,4813
22970,4765
22971,4648
22972,4630
22973,4628
22974,4720
22975,4645
22976,4692
22977,4680
22978,4720
22979,4720
22980,4599
22981,4562
22982,4720
22983,4644
22984,4644
22985,4643
22986,4643
22987,4643
22988,4626
22989,4724
22990,4742
22991,4742
22992,4713
22993,4742
22994,4713
22995,4713
22996,4742
22997,4742
22998,4742
22999,4713
23000,4713
23001,4689
23002,4689
23003,4713
23004,4687
23005,4667
23006,4691
23007,4691
23008,4691
23009,284
23010,222
23011,249
23012,249
23013,284
23014,171
23015,379
23016,389
23017,175
23018,204
23019,336
23020,336
23021,402
23022,276
23023,276
23024,276
23025,276
23026,382
23027,382
23028,301
23029,301
23030,425
23031,1232
23032,4216
23033,181
23034,710
23035,3879
23036,284
23037,284
23038,379
23039,379
23040,319
23041,319
23042,379
23043,294
23044,294
23045,171
23046,389
23047,389
23048,294
23049,389
23050,166
23051,326
23052,431
23053,389
23054,431
23055,187
23056,166
23057,326
23058,431
23059,391
23060,207
23061,187
23062,178
23063,178
23064,192
23065,336
23066,468
23067,468
23068,276
23069,465
23070,276
23071,276
23072,338
23073,402
23074,338
23075,442
23076,276
23077,276
23078,276
23079,442
23080,276
23081,426
23082,426
23083,301
23084,339
23085,339
23086,301
23087,426
23088,339
23089,301
23090,339
23091,339
23092,339
23093,426
23094,301
23095,425
23096,339
23097,425
23098,425
23099,425
23100,426
23101,426
23102,4041
23103,1042
23104,103
23105,1480
23106,4772
23107,4747
23108,543
23109,4818
23110,1587
23111,899
23112,4668
23113,4758
23114,246
23115,3678
23116,4815
23117,3585
23118,1456
23119,346
23120,346
23121,4451
23122,4430
23123,3056
