Purpose,OutboundPeriod,ReturnPeriod,Percent
8,39,37,0
8,39,38,0
8,39,39,0
8,39,40,0
8,40,1,0
8,40,2,0
8,40,3,0
8,40,4,0
8,40,5,0
8,40,6,0
8,40,7,0
8,40,8,0
8,40,9,0
8,40,10,0
8,40,11,0
8,40,12,0
8,40,13,0
8,40,14,0
8,40,15,0
8,40,16,0
8,40,17,0
8,40,18,0
8,40,19,0
8,40,20,0
8,40,21,0
8,40,22,0
8,40,23,0
8,40,24,0
8,40,25,0
8,40,26,0
8,40,27,0
8,40,28,0
8,40,29,0
8,40,30,0
8,40,31,0
8,40,32,0
8,40,33,0
8,40,34,0
8,40,35,0
8,40,36,0
8,40,37,0
8,40,38,0
8,40,39,0
8,40,40,0.00151
9,1,1,0.00042
9,1,2,0.00029
9,1,3,0.00353
9,1,4,0.00386
9,1,5,0.00077
9,1,6,0.00052
9,1,7,0.0009
9,1,8,0.0002
9,1,9,0
9,1,10,0
9,1,11,0.00001
9,1,12,0.00009
9,1,13,0
9,1,14,0
9,1,15,0
9,1,16,0
9,1,17,0.00004
9,1,18,0
9,1,19,0
9,1,20,0.00003
9,1,21,0
9,1,22,0
9,1,23,0
9,1,24,0.00079
9,1,25,0
9,1,26,0
9,1,27,0
9,1,28,0
9,1,29,0.00002
9,1,30,0.00003
9,1,31,0
9,1,32,0
9,1,33,0
9,1,34,0
9,1,35,0
9,1,36,0
9,1,37,0
9,1,38,0
9,1,39,0
9,1,40,0
9,2,1,0
9,2,2,0
9,2,3,0.00028
9,2,4,0.00024
9,2,5,0.00148
9,2,6,0.00229
9,2,7,0.00001
9,2,8,0.00006
9,2,9,0.00003
9,2,10,0.00002
9,2,11,0
9,2,12,0
9,2,13,0.00002
9,2,14,0.00002
9,2,15,0
9,2,16,0
9,2,17,0.00002
9,2,18,0.00019
9,2,19,0
9,2,20,0
9,2,21,0
9,2,22,0
9,2,23,0
9,2,24,0
9,2,25,0.00014
9,2,26,0
9,2,27,0
9,2,28,0.00003
9,2,29,0
9,2,30,0
9,2,31,0
9,2,32,0
9,2,33,0
9,2,34,0
9,2,35,0
9,2,36,0.00018
9,2,37,0
9,2,38,0
9,2,39,0
9,2,40,0
9,3,1,0
9,3,2,0
9,3,3,0
9,3,4,0.00074
9,3,5,0.00091
9,3,6,0.00426
9,3,7,0.00055
9,3,8,0.0016
9,3,9,0.0001
9,3,10,0.00008
9,3,11,0.00011
9,3,12,0.00034
9,3,13,0.00003
9,3,14,0.00002
9,3,15,0
9,3,16,0
9,3,17,0
9,3,18,0
9,3,19,0
9,3,20,0
9,3,21,0
9,3,22,0.00032
9,3,23,0.00001
9,3,24,0
9,3,25,0
9,3,26,0.00004
9,3,27,0.00026
9,3,28,0.00015
9,3,29,0.00046
9,3,30,0
9,3,31,0
9,3,32,0
9,3,33,0
9,3,34,0
9,3,35,0
9,3,36,0
9,3,37,0
9,3,38,0
9,3,39,0
9,3,40,0
9,4,1,0
9,4,2,0
9,4,3,0
9,4,4,0
9,4,5,0.00699
9,4,6,0.00126
9,4,7,0.00103
9,4,8,0.00051
9,4,9,0.00269
9,4,10,0.00016
9,4,11,0.00001
9,4,12,0.00006
9,4,13,0
9,4,14,0
9,4,15,0.00077
9,4,16,0.00007
9,4,17,0.00003
9,4,18,0
9,4,19,0
9,4,20,0
9,4,21,0.00002
9,4,22,0.00003
9,4,23,0
9,4,24,0.00001
9,4,25,0.00003
9,4,26,0
9,4,27,0.00003
9,4,28,0
9,4,29,0.00004
9,4,30,0.00008
9,4,31,0
9,4,32,0.00004
9,4,33,0.00005
9,4,34,0
9,4,35,0
9,4,36,0
9,4,37,0
9,4,38,0
9,4,39,0
9,4,40,0.00001
9,5,1,0
9,5,2,0
9,5,3,0
9,5,4,0
9,5,5,0.00407
9,5,6,0.0009
9,5,7,0.00118
9,5,8,0.00163
9,5,9,0.00052
9,5,10,0.00026
9,5,11,0.00033
9,5,12,0.00009
9,5,13,0.00004
9,5,14,0.00004
9,5,15,0.00098
9,5,16,0.00015
9,5,17,0
9,5,18,0.00015
9,5,19,0.00003
9,5,20,0.00054
9,5,21,0.00018
9,5,22,0.00181
9,5,23,0.00004
9,5,24,0.00014
9,5,25,0.00003
9,5,26,0.00008
9,5,27,0.00111
9,5,28,0.00146
9,5,29,0.00003
9,5,30,0.00033
9,5,31,0
9,5,32,0.00002
9,5,33,0
9,5,34,0
9,5,35,0.00004
9,5,36,0.00005
9,5,37,0
9,5,38,0
9,5,39,0
9,5,40,0
9,6,1,0
9,6,2,0
9,6,3,0
9,6,4,0
9,6,5,0
9,6,6,0.00001
9,6,7,0.00107
9,6,8,0.00076
9,6,9,0.00137
9,6,10,0.00153
9,6,11,0.00641
9,6,12,0.00182
9,6,13,0.00058
9,6,14,0.0004
9,6,15,0.0005
9,6,16,0.00017
9,6,17,0.00034
9,6,18,0.00015
9,6,19,0.00238
9,6,20,0.00084
9,6,21,0.00124
9,6,22,0.00351
9,6,23,0.00223
9,6,24,0.00099
9,6,25,0.00014
9,6,26,0.0002
9,6,27,0.00012
9,6,28,0.00093
9,6,29,0.00012
9,6,30,0.00001
9,6,31,0
9,6,32,0
9,6,33,0
9,6,34,0
9,6,35,0
9,6,36,0
9,6,37,0
9,6,38,0
9,6,39,0
9,6,40,0
9,7,1,0
9,7,2,0
9,7,3,0
9,7,4,0
9,7,5,0
9,7,6,0
9,7,7,0.00001
9,7,8,0.00176
9,7,9,0.00192
9,7,10,0.00408
9,7,11,0.0057
9,7,12,0.00146
9,7,13,0.00239
9,7,14,0.00101
9,7,15,0.00053
9,7,16,0.00298
9,7,17,0.00602
9,7,18,0.00037
9,7,19,0.00028
9,7,20,0.00039
9,7,21,0.00037
9,7,22,0.00167
9,7,23,0.00039
9,7,24,0.00052
9,7,25,0.00058
9,7,26,0.00074
9,7,27,0.00174
9,7,28,0.00004
9,7,29,0.00001
9,7,30,0.0001
9,7,31,0.00002
9,7,32,0.00002
9,7,33,0
9,7,34,0.00004
9,7,35,0
9,7,36,0
9,7,37,0
9,7,38,0
9,7,39,0
9,7,40,0
9,8,1,0
9,8,2,0
9,8,3,0
9,8,4,0
9,8,5,0
9,8,6,0
9,8,7,0
9,8,8,0.00003
9,8,9,0.00428
9,8,10,0.00427
9,8,11,0.00644
9,8,12,0.00748
9,8,13,0.00653
9,8,14,0.00073
9,8,15,0.00252
9,8,16,0.00431
9,8,17,0.00451
9,8,18,0.00133
9,8,19,0.0036
9,8,20,0.00104
9,8,21,0.0009
9,8,22,0.00137
9,8,23,0.00051
9,8,24,0.00044
9,8,25,0.00046
9,8,26,0.00017
9,8,27,0.00008
9,8,28,0.00018
9,8,29,0
9,8,30,0
9,8,31,0.00001
9,8,32,0.00013
9,8,33,0.00046
9,8,34,0.0002
9,8,35,0
9,8,36,0
9,8,37,0
9,8,38,0.00003
9,8,39,0
9,8,40,0
9,9,1,0
9,9,2,0
9,9,3,0
9,9,4,0
9,9,5,0
9,9,6,0
9,9,7,0
9,9,8,0
9,9,9,0.00377
9,9,10,0.00127
9,9,11,0.00078
9,9,12,0.0081
9,9,13,0.00508
9,9,14,0.00252
9,9,15,0.00576
9,9,16,0.00166
9,9,17,0.00251
9,9,18,0.00215
9,9,19,0.00165
9,9,20,0.00081
9,9,21,0.00095
9,9,22,0.00023
9,9,23,0.00023
9,9,24,0.0006
9,9,25,0.0006
9,9,26,0.0019
9,9,27,0.00105
9,9,28,0
9,9,29,0.00004
9,9,30,0.00007
9,9,31,0.00019
9,9,32,0
9,9,33,0.00015
9,9,34,0.00003
9,9,35,0.00018
9,9,36,0
9,9,37,0
9,9,38,0
9,9,39,0
9,9,40,0
9,10,1,0
9,10,2,0
9,10,3,0
9,10,4,0
9,10,5,0
9,10,6,0
9,10,7,0
9,10,8,0
9,10,9,0
9,10,10,0.00009
9,10,11,0.00058
9,10,12,0.00453
9,10,13,0.00407
9,10,14,0.00606
9,10,15,0.00143
9,10,16,0.00048
9,10,17,0.00206
9,10,18,0.00052
9,10,19,0.01642
9,10,20,0.00016
9,10,21,0.00055
9,10,22,0.00047
9,10,23,0.00009
9,10,24,0.00145
9,10,25,0.00007
9,10,26,0.00168
9,10,27,0.00138
9,10,28,0.00087
9,10,29,0.00006
9,10,30,0.00025
9,10,31,0.00013
9,10,32,0.00281
9,10,33,0.00017
9,10,34,0.0002
9,10,35,0
9,10,36,0.00019
9,10,37,0
9,10,38,0.00001
9,10,39,0
9,10,40,0
9,11,1,0
9,11,2,0
9,11,3,0
9,11,4,0
9,11,5,0
9,11,6,0
9,11,7,0
9,11,8,0
9,11,9,0
9,11,10,0
9,11,11,0.00033
9,11,12,0.00105
9,11,13,0.0006
9,11,14,0.00344
9,11,15,0.00317
9,11,16,0.00462
9,11,17,0.01855
9,11,18,0.00195
9,11,19,0.00455
9,11,20,0.00114
9,11,21,0.00021
9,11,22,0.00186
9,11,23,0.0035
9,11,24,0.00057
9,11,25,0.00234
9,11,26,0.00288
9,11,27,0.00002
9,11,28,0.00003
9,11,29,0.00005
9,11,30,0.00004
9,11,31,0.00025
9,11,32,0.00009
9,11,33,0.00009
9,11,34,0.00001
9,11,35,0
9,11,36,0
9,11,37,0.00015
9,11,38,0
9,11,39,0.00001
9,11,40,0
9,12,1,0
9,12,2,0
9,12,3,0
9,12,4,0
9,12,5,0
9,12,6,0
9,12,7,0
9,12,8,0
9,12,9,0
9,12,10,0
9,12,11,0
9,12,12,0.00039
9,12,13,0.00063
9,12,14,0.00182
9,12,15,0.00268
9,12,16,0.00204
9,12,17,0.00305
9,12,18,0.00153
9,12,19,0.00602
9,12,20,0.00016
9,12,21,0.00304
9,12,22,0.00052
9,12,23,0.00014
9,12,24,0.00202
9,12,25,0.00041
9,12,26,0.00392
9,12,27,0.00045
9,12,28,0.00021
9,12,29,0.00246
9,12,30,0.00016
9,12,31,0
9,12,32,0
9,12,33,0.00003
9,12,34,0
9,12,35,0
9,12,36,0.00074
9,12,37,0
9,12,38,0.00003
9,12,39,0
9,12,40,0
9,13,1,0
9,13,2,0
9,13,3,0
9,13,4,0
9,13,5,0
9,13,6,0
9,13,7,0
9,13,8,0
9,13,9,0
9,13,10,0
9,13,11,0
9,13,12,0
9,13,13,0
9,13,14,0.00066
9,13,15,0.00243
9,13,16,0.00456
9,13,17,0.00172
9,13,18,0.00051
9,13,19,0.01297
9,13,20,0.00328
9,13,21,0.00105
9,13,22,0.00324
9,13,23,0.00298
9,13,24,0.00014
9,13,25,0.0003
9,13,26,0.00042
9,13,27,0.00145
9,13,28,0.00001
9,13,29,0.00064
9,13,30,0.00014
9,13,31,0
9,13,32,0
9,13,33,0
9,13,34,0.00004
9,13,35,0.00005
9,13,36,0.00001
9,13,37,0.00001
9,13,38,0
9,13,39,0.00003
9,13,40,0
9,14,1,0
9,14,2,0
9,14,3,0
9,14,4,0
9,14,5,0
9,14,6,0
9,14,7,0
9,14,8,0
9,14,9,0
9,14,10,0
9,14,11,0
9,14,12,0
9,14,13,0
9,14,14,0.00049
9,14,15,0.00277
9,14,16,0.0021
9,14,17,0.00868
9,14,18,0.00299
9,14,19,0.00312
9,14,20,0.00302
9,14,21,0.00041
9,14,22,0.00711
9,14,23,0.00437
9,14,24,0.00064
9,14,25,0.00081
9,14,26,0.0019
9,14,27,0.00059
9,14,28,0
9,14,29,0.00004
9,14,30,0
9,14,31,0.00014
9,14,32,0.00082
9,14,33,0
9,14,34,0.0058
9,14,35,0
9,14,36,0
9,14,37,0
9,14,38,0.00016
9,14,39,0
9,14,40,0
9,15,1,0
9,15,2,0
9,15,3,0
9,15,4,0
9,15,5,0
9,15,6,0
9,15,7,0
9,15,8,0
9,15,9,0
9,15,10,0
9,15,11,0
9,15,12,0
9,15,13,0
9,15,14,0
9,15,15,0.00004
9,15,16,0.00211
9,15,17,0.00439
9,15,18,0.00291
9,15,19,0.00388
9,15,20,0.00265
9,15,21,0.00074
9,15,22,0.00086
9,15,23,0.00028
9,15,24,0.00031
9,15,25,0.00041
9,15,26,0.00005
9,15,27,0
9,15,28,0.00078
9,15,29,0.00021
9,15,30,0.00003
9,15,31,0.00002
9,15,32,0.0008
9,15,33,0.00126
9,15,34,0.00001
9,15,35,0.00001
9,15,36,0.00014
9,15,37,0
9,15,38,0
9,15,39,0.00001
9,15,40,0
9,16,1,0
9,16,2,0
9,16,3,0
9,16,4,0
9,16,5,0
9,16,6,0
9,16,7,0
9,16,8,0
9,16,9,0
9,16,10,0
9,16,11,0
9,16,12,0
9,16,13,0
9,16,14,0
9,16,15,0
9,16,16,0.00003
9,16,17,0.00333
9,16,18,0.00074
9,16,19,0.00285
9,16,20,0.00193
9,16,21,0.00938
9,16,22,0.00136
9,16,23,0.00088
9,16,24,0.00087
9,16,25,0.00039
9,16,26,0.00019
9,16,27,0.00048
9,16,28,0.00005
9,16,29,0.00001
9,16,30,0.00008
9,16,31,0.00034
9,16,32,0.00204
9,16,33,0
9,16,34,0
9,16,35,0
9,16,36,0
9,16,37,0
9,16,38,0.00001
9,16,39,0
9,16,40,0
9,17,1,0
9,17,2,0
9,17,3,0
9,17,4,0
9,17,5,0
9,17,6,0
9,17,7,0
9,17,8,0
9,17,9,0
9,17,10,0
9,17,11,0
9,17,12,0
9,17,13,0
9,17,14,0
9,17,15,0
9,17,16,0
9,17,17,0
9,17,18,0.00271
9,17,19,0.00108
9,17,20,0.00084
9,17,21,0.00248
9,17,22,0.00069
9,17,23,0.00074
9,17,24,0.00221
9,17,25,0.00285
9,17,26,0.00407
9,17,27,0.00062
9,17,28,0
9,17,29,0.00007
9,17,30,0.00003
9,17,31,0.00054
9,17,32,0.00005
9,17,33,0.00003
9,17,34,0.00001
9,17,35,0.00005
9,17,36,0
9,17,37,0.00003
9,17,38,0
9,17,39,0
9,17,40,0
9,18,1,0
9,18,2,0
9,18,3,0
9,18,4,0
9,18,5,0
9,18,6,0
9,18,7,0
9,18,8,0
9,18,9,0
9,18,10,0
9,18,11,0
9,18,12,0
9,18,13,0
9,18,14,0
9,18,15,0
9,18,16,0
9,18,17,0
9,18,18,0.00014
9,18,19,0.00257
9,18,20,0.00149
9,18,21,0.00179
9,18,22,0.00464
9,18,23,0.00088
9,18,24,0.0024
9,18,25,0.00167
9,18,26,0.00396
9,18,27,0.00265
9,18,28,0.00014
9,18,29,0.00037
9,18,30,0
9,18,31,0.00003
9,18,32,0.00011
9,18,33,0.00002
9,18,34,0
9,18,35,0.00006
9,18,36,0
9,18,37,0.00003
9,18,38,0.00002
9,18,39,0
9,18,40,0
9,19,1,0
9,19,2,0
9,19,3,0
9,19,4,0
9,19,5,0
9,19,6,0
9,19,7,0
9,19,8,0
9,19,9,0
9,19,10,0
9,19,11,0
9,19,12,0
9,19,13,0
9,19,14,0
9,19,15,0
9,19,16,0
9,19,17,0
9,19,18,0
9,19,19,0.00012
9,19,20,0.00038
9,19,21,0.00192
9,19,22,0.00235
9,19,23,0.00259
9,19,24,0.00116
9,19,25,0.00095
9,19,26,0.00019
9,19,27,0.00006
9,19,28,0.0016
9,19,29,0.00016
9,19,30,0.00008
9,19,31,0
9,19,32,0.00004
9,19,33,0
9,19,34,0.00001
9,19,35,0.00001
9,19,36,0
9,19,37,0.00004
9,19,38,0
9,19,39,0.00003
9,19,40,0.00003
9,20,1,0
9,20,2,0
9,20,3,0
9,20,4,0
9,20,5,0
9,20,6,0
9,20,7,0
9,20,8,0
9,20,9,0
9,20,10,0
9,20,11,0
9,20,12,0
9,20,13,0
9,20,14,0
9,20,15,0
9,20,16,0
9,20,17,0
9,20,18,0
9,20,19,0
9,20,20,0.00005
9,20,21,0.00215
9,20,22,0.00244
9,20,23,0.00172
9,20,24,0.0052
9,20,25,0.00106
9,20,26,0.00149
9,20,27,0.00039
9,20,28,0.0005
9,20,29,0.00005
9,20,30,0.0014
9,20,31,0.00118
9,20,32,0.00003
9,20,33,0.00026
9,20,34,0
9,20,35,0.00009
9,20,36,0.00002
9,20,37,0.00028
9,20,38,0.00001
9,20,39,0
9,20,40,0
9,21,1,0
9,21,2,0
9,21,3,0
9,21,4,0
9,21,5,0
9,21,6,0
9,21,7,0
9,21,8,0
9,21,9,0
9,21,10,0
9,21,11,0
9,21,12,0
9,21,13,0
9,21,14,0
9,21,15,0
9,21,16,0
9,21,17,0
9,21,18,0
9,21,19,0
9,21,20,0
9,21,21,0.00005
9,21,22,0.00084
9,21,23,0.00394
9,21,24,0.00079
9,21,25,0.00279
9,21,26,0.00451
9,21,27,0.00072
9,21,28,0.00079
9,21,29,0.00024
9,21,30,0.00002
9,21,31,0.00062
9,21,32,0.00046
9,21,33,0
9,21,34,0.00003
9,21,35,0.00018
9,21,36,0
9,21,37,0
9,21,38,0
9,21,39,0
9,21,40,0
9,22,1,0
9,22,2,0
9,22,3,0
9,22,4,0
9,22,5,0
9,22,6,0
9,22,7,0
9,22,8,0
9,22,9,0
9,22,10,0
9,22,11,0
9,22,12,0
9,22,13,0
9,22,14,0
9,22,15,0
9,22,16,0
9,22,17,0
9,22,18,0
9,22,19,0
9,22,20,0
9,22,21,0
9,22,22,0.00039
9,22,23,0.00149
9,22,24,0.00476
9,22,25,0.00205
9,22,26,0.00458
9,22,27,0.00816
9,22,28,0.00285
9,22,29,0.00095
9,22,30,0.00145
9,22,31,0.00113
9,22,32,0.00008
9,22,33,0
9,22,34,0.00018
9,22,35,0.00179
9,22,36,0.00196
9,22,37,0.00015
9,22,38,0
9,22,39,0
9,22,40,0.00001
9,23,1,0
9,23,2,0
9,23,3,0
9,23,4,0
9,23,5,0
9,23,6,0
9,23,7,0
9,23,8,0
9,23,9,0
9,23,10,0
9,23,11,0
9,23,12,0
9,23,13,0
9,23,14,0
9,23,15,0
9,23,16,0
9,23,17,0
9,23,18,0
9,23,19,0
9,23,20,0
9,23,21,0
9,23,22,0
9,23,23,0.00392
9,23,24,0.00093
9,23,25,0.00165
9,23,26,0.00174
9,23,27,0.00425
9,23,28,0.00456
9,23,29,0.0062
9,23,30,0.00071
9,23,31,0.00007
9,23,32,0.00008
9,23,33,0.0007
9,23,34,0.00068
9,23,35,0.00018
9,23,36,0
9,23,37,0
9,23,38,0
9,23,39,0
9,23,40,0
9,24,1,0
9,24,2,0
9,24,3,0
9,24,4,0
9,24,5,0
9,24,6,0
9,24,7,0
9,24,8,0
9,24,9,0
9,24,10,0
9,24,11,0
9,24,12,0
9,24,13,0
9,24,14,0
9,24,15,0
9,24,16,0
9,24,17,0
9,24,18,0
9,24,19,0
9,24,20,0
9,24,21,0
9,24,22,0
9,24,23,0
9,24,24,0.00193
9,24,25,0.00721
9,24,26,0.00271
9,24,27,0.00375
9,24,28,0.0044
9,24,29,0.00436
9,24,30,0.00783
9,24,31,0.00117
9,24,32,0.00013
9,24,33,0.00118
9,24,34,0.00333
9,24,35,0.00031
9,24,36,0.0001
9,24,37,0.00004
9,24,38,0.00007
9,24,39,0.00012
9,24,40,0
9,25,1,0
9,25,2,0
9,25,3,0
9,25,4,0
9,25,5,0
9,25,6,0
9,25,7,0
9,25,8,0
9,25,9,0
9,25,10,0
9,25,11,0
9,25,12,0
9,25,13,0
9,25,14,0
9,25,15,0
9,25,16,0
9,25,17,0
9,25,18,0
9,25,19,0
9,25,20,0
9,25,21,0
9,25,22,0
9,25,23,0
9,25,24,0
9,25,25,0.00015
9,25,26,0.00167
9,25,27,0.00615
9,25,28,0.01885
9,25,29,0.00926
9,25,30,0.00517
9,25,31,0.00178
9,25,32,0.00108
9,25,33,0.00251
9,25,34,0.00127
9,25,35,0.00014
9,25,36,0.00013
9,25,37,0.00284
9,25,38,0.00012
9,25,39,0.00002
9,25,40,0
9,26,1,0
9,26,2,0
9,26,3,0
9,26,4,0
9,26,5,0
9,26,6,0
9,26,7,0
9,26,8,0
9,26,9,0
9,26,10,0
9,26,11,0
9,26,12,0
9,26,13,0
9,26,14,0
9,26,15,0
9,26,16,0
9,26,17,0
9,26,18,0
9,26,19,0
9,26,20,0
9,26,21,0
9,26,22,0
9,26,23,0
9,26,24,0
9,26,25,0
9,26,26,0.00102
9,26,27,0.00404
9,26,28,0.0008
9,26,29,0.01095
9,26,30,0.00308
9,26,31,0.00585
9,26,32,0.01036
9,26,33,0.00377
9,26,34,0.00279
9,26,35,0.00132
9,26,36,0.00021
9,26,37,0.00465
9,26,38,0.00049
9,26,39,0
9,26,40,0.00046
9,27,1,0
9,27,2,0
9,27,3,0
9,27,4,0
9,27,5,0
9,27,6,0
9,27,7,0
9,27,8,0
9,27,9,0
9,27,10,0
9,27,11,0
9,27,12,0
9,27,13,0
9,27,14,0
9,27,15,0
9,27,16,0
9,27,17,0
9,27,18,0
9,27,19,0
9,27,20,0
9,27,21,0
9,27,22,0
9,27,23,0
9,27,24,0
9,27,25,0
9,27,26,0
9,27,27,0.00094
9,27,28,0.00243
9,27,29,0.00247
9,27,30,0.0084
9,27,31,0.00369
9,27,32,0.00934
9,27,33,0.01897
9,27,34,0.00409
9,27,35,0.00694
9,27,36,0.00259
9,27,37,0.00179
9,27,38,0.00046
9,27,39,0
9,27,40,0.00016
9,28,1,0
9,28,2,0
9,28,3,0
9,28,4,0
9,28,5,0
9,28,6,0
9,28,7,0
9,28,8,0
9,28,9,0
9,28,10,0
9,28,11,0
9,28,12,0
9,28,13,0
9,28,14,0
9,28,15,0
9,28,16,0
9,28,17,0
9,28,18,0
9,28,19,0
9,28,20,0
9,28,21,0
9,28,22,0
9,28,23,0
9,28,24,0
9,28,25,0
9,28,26,0
9,28,27,0
9,28,28,0.00025
9,28,29,0.00487
9,28,30,0.00579
9,28,31,0.00736
9,28,32,0.00846
9,28,33,0.00946
9,28,34,0.00679
9,28,35,0.00212
9,28,36,0.00176
9,28,37,0.00172
9,28,38,0.00015
9,28,39,0.00033
9,28,40,0.00001
9,29,1,0
9,29,2,0
9,29,3,0
9,29,4,0
9,29,5,0
9,29,6,0
9,29,7,0
9,29,8,0
9,29,9,0
9,29,10,0
9,29,11,0
9,29,12,0
9,29,13,0
9,29,14,0
9,29,15,0
9,29,16,0
9,29,17,0
9,29,18,0
9,29,19,0
9,29,20,0
9,29,21,0
9,29,22,0
9,29,23,0
9,29,24,0
9,29,25,0
9,29,26,0
9,29,27,0
9,29,28,0
9,29,29,0.00137
9,29,30,0.00575
9,29,31,0.0074
9,29,32,0.00734
9,29,33,0.00597
9,29,34,0.01007
9,29,35,0.00719
9,29,36,0.00292
9,29,37,0.00169
9,29,38,0.00001
9,29,39,0.00019
9,29,40,0.00005
9,30,1,0
9,30,2,0
9,30,3,0
9,30,4,0
9,30,5,0
9,30,6,0
9,30,7,0
9,30,8,0
9,30,9,0
9,30,10,0
9,30,11,0
9,30,12,0
9,30,13,0
9,30,14,0
9,30,15,0
9,30,16,0
9,30,17,0
9,30,18,0
9,30,19,0
9,30,20,0
9,30,21,0
9,30,22,0
9,30,23,0
9,30,24,0
9,30,25,0
9,30,26,0
9,30,27,0
9,30,28,0
9,30,29,0
9,30,30,0.00034
9,30,31,0.01326
9,30,32,0.00175
9,30,33,0.00352
9,30,34,0.00283
9,30,35,0.00157
9,30,36,0.00106
9,30,37,0.00016
9,30,38,0.00036
9,30,39,0.00025
9,30,40,0.00003
9,31,1,0
9,31,2,0
9,31,3,0
9,31,4,0
9,31,5,0
9,31,6,0
9,31,7,0
9,31,8,0
9,31,9,0
9,31,10,0
9,31,11,0
9,31,12,0
9,31,13,0
9,31,14,0
9,31,15,0
9,31,16,0
9,31,17,0
9,31,18,0
9,31,19,0
9,31,20,0
9,31,21,0
9,31,22,0
9,31,23,0
9,31,24,0
9,31,25,0
9,31,26,0
9,31,27,0
9,31,28,0
9,31,29,0
9,31,30,0
9,31,31,0.00009
9,31,32,0.0026
9,31,33,0.00362
9,31,34,0.00399
9,31,35,0.0038
9,31,36,0.00039
9,31,37,0.00015
9,31,38,0.00123
9,31,39,0.00017
9,31,40,0
9,32,1,0
9,32,2,0
9,32,3,0
9,32,4,0
9,32,5,0
9,32,6,0
9,32,7,0
9,32,8,0
9,32,9,0
9,32,10,0
9,32,11,0
9,32,12,0
9,32,13,0
9,32,14,0
9,32,15,0
9,32,16,0
9,32,17,0
9,32,18,0
9,32,19,0
9,32,20,0
9,32,21,0
9,32,22,0
9,32,23,0
9,32,24,0
9,32,25,0
9,32,26,0
9,32,27,0
9,32,28,0
9,32,29,0
9,32,30,0
9,32,31,0
9,32,32,0.0005
9,32,33,0.00632
9,32,34,0.0004
9,32,35,0.00428
9,32,36,0.00263
9,32,37,0.00239
9,32,38,0.00008
9,32,39,0.00177
9,32,40,0.00005
9,33,1,0
9,33,2,0
9,33,3,0
9,33,4,0
9,33,5,0
9,33,6,0
9,33,7,0
9,33,8,0
9,33,9,0
9,33,10,0
9,33,11,0
9,33,12,0
9,33,13,0
9,33,14,0
9,33,15,0
9,33,16,0
9,33,17,0
9,33,18,0
9,33,19,0
9,33,20,0
9,33,21,0
9,33,22,0
9,33,23,0
9,33,24,0
9,33,25,0
9,33,26,0
9,33,27,0
9,33,28,0
9,33,29,0
9,33,30,0
9,33,31,0
9,33,32,0
9,33,33,0.00001
9,33,34,0.00137
9,33,35,0.00039
9,33,36,0.00109
9,33,37,0.00029
9,33,38,0.00021
9,33,39,0.00003
9,33,40,0
9,34,1,0
9,34,2,0
9,34,3,0
9,34,4,0
9,34,5,0
9,34,6,0
9,34,7,0
9,34,8,0
9,34,9,0
9,34,10,0
9,34,11,0
9,34,12,0
9,34,13,0
9,34,14,0
9,34,15,0
9,34,16,0
9,34,17,0
9,34,18,0
9,34,19,0
9,34,20,0
9,34,21,0
9,34,22,0
9,34,23,0
9,34,24,0
9,34,25,0
9,34,26,0
9,34,27,0
9,34,28,0
9,34,29,0
9,34,30,0
9,34,31,0
9,34,32,0
9,34,33,0
9,34,34,0.00001
9,34,35,0.00311
9,34,36,0.00232
9,34,37,0.00071
9,34,38,0.00028
9,34,39,0.00003
9,34,40,0
9,35,1,0
9,35,2,0
9,35,3,0
9,35,4,0
9,35,5,0
9,35,6,0
9,35,7,0
9,35,8,0
9,35,9,0
9,35,10,0
9,35,11,0
9,35,12,0
9,35,13,0
9,35,14,0
9,35,15,0
9,35,16,0
9,35,17,0
9,35,18,0
9,35,19,0
9,35,20,0
9,35,21,0
9,35,22,0
9,35,23,0
9,35,24,0
9,35,25,0
9,35,26,0
9,35,27,0
9,35,28,0
9,35,29,0
9,35,30,0
9,35,31,0
9,35,32,0
9,35,33,0
9,35,34,0
9,35,35,0
9,35,36,0.00024
9,35,37,0
9,35,38,0.00007
9,35,39,0.00004
9,35,40,0
9,36,1,0
9,36,2,0
9,36,3,0
9,36,4,0
9,36,5,0
9,36,6,0
9,36,7,0
9,36,8,0
9,36,9,0
9,36,10,0
9,36,11,0
9,36,12,0
9,36,13,0
9,36,14,0
9,36,15,0
9,36,16,0
9,36,17,0
9,36,18,0
9,36,19,0
9,36,20,0
9,36,21,0
9,36,22,0
9,36,23,0
9,36,24,0
9,36,25,0
9,36,26,0
9,36,27,0
9,36,28,0
9,36,29,0
9,36,30,0
9,36,31,0
9,36,32,0
9,36,33,0
9,36,34,0
9,36,35,0
9,36,36,0.00018
9,36,37,0.00021
9,36,38,0.00004
9,36,39,0
9,36,40,0.00797
9,37,1,0
9,37,2,0
9,37,3,0
9,37,4,0
9,37,5,0
9,37,6,0
9,37,7,0
9,37,8,0
9,37,9,0
9,37,10,0
9,37,11,0
9,37,12,0
9,37,13,0
9,37,14,0
9,37,15,0
9,37,16,0
9,37,17,0
9,37,18,0
9,37,19,0
9,37,20,0
9,37,21,0
9,37,22,0
9,37,23,0
9,37,24,0
9,37,25,0
9,37,26,0
9,37,27,0
9,37,28,0
9,37,29,0
9,37,30,0
9,37,31,0
9,37,32,0
9,37,33,0
9,37,34,0
9,37,35,0
9,37,36,0
