mgra,taz,lightTruckTripsProds,lightTruckTripsAttrs,medTruckTripsProds,medTruckTripsAttrs,heavyTruckTripsProds,heavyTruckTripsAttrs,CommercialVehicleTripsProds,CommercialVehicleTripsAttrs,ExternalInternalTripsProds,ExternalInternalTripsAttrs,ExternalExternalTripsProds,ExternalExternalTripsAttrs
16212,130,0.055555556,0.055555556,0.055555556,0.055555556,0.05555556,0.055555556,0.055555556,0.055555556,0.090909094,0.090909094,0.090909094,0.090909094
16213,130,0,0,0,0,0,0,0,0,0.090909094,0.090909094,0.090909094,0.090909094
16265,130,0.33333331,0.33333331,0.33333334,0.33333334,0.33333334,0.33333334,0.33333331,0.33333331,0.090909094,0.090909094,0.090909094,0.090909094
16266,130,0,0,0,0,0,0,0,0,0.090909094,0.090909094,0.090909094,0.090909094
16267,130,0,0,0,0,0,0,0,0,0.090909094,0.090909094,0.090909094,0.090909094
15985,131,0.56443346,0.577299,0.49594933,0.53116894,0.89777398,0.82653868,0.80512822,0.80512822,1,1,0.090909094,0.090909094
15986,131,0,0,0,0,0,0,0,0,0,0,0.090909094,0.090909094
15987,131,0.003820759,0.003707903,0.004421497,0.004112553,0.00089672,0.001521591,0.001709402,0.001709402,0,0,0.090909094,0.090909094
15995,131,0.084056698,0.081573866,0.09727294,0.09047617,0.019727832,0.033475,0.037606835,0.037606835,0,0,0.090909094,0.090909094
15996,131,0.095518969,0.092697576,0.11053744,0.10281383,0.022417989,0.038039774,0.04273504,0.04273504,0,0,0.090909094,0.090909094
15997,131,0.042028349,0.040786933,0.04863647,0.045238085,0.009863916,0.0167375,0.018803418,0.018803418,0,0,0.090909094,0.090909094
15999,131,0.03056607,0.029663224,0.035371978,0.032900427,0.007173757,0.012172727,0.013675214,0.013675214,0,0,0.090909094,0.090909094
16000,131,0.034386829,0.033371128,0.039793476,0.037012979,0.008070476,0.013694318,0.015384615,0.015384615,0,0,0.090909094,0.090909094
16001,131,0.038207591,0.037079029,0.044214975,0.041125532,0.008967197,0.015215909,0.017094016,0.017094016,0,0,0.090909094,0.090909094
16002,131,0.076415181,0.074158058,0.08842995,0.082251064,0.017934393,0.030431818,0.034188032,0.034188032,0,0,0.090909094,0.090909094
16004,131,0.03056607,0.029663224,0.035371978,0.032900427,0.007173757,0.012172727,0.013675214,0.013675214,0,0,0.090909094,0.090909094
15375,132,0.63517362,0.63720125,0.62892032,0.63336557,0.77369732,0.71542794,0.71411729,0.71411729,1,1,0.33333334,0.33333334
15377,132,0.20977519,0.20860927,0.21337079,0.21081476,0.13012405,0.16362894,0.16438259,0.16438259,0,0,0.33333334,0.33333334
15378,132,0.15505122,0.15418945,0.15770885,0.15581962,0.096178643,0.12094313,0.12150018,0.12150018,0,0,0.33333334,0.33333334
15376,133,0.22722271,0.23291653,0.14690873,0.15845877,0.24831295,0.24333531,0.22449093,0.22449093,0.24944241,0.24944241,0.125,0.125
15379,133,0.028974807,0.02850165,0.022581374,0.021979207,0.005719239,0.010013934,0.013180823,0.013180823,0,0,0.125,0.125
15445,133,0.11210185,0.11092723,0.077822417,0.07663437,0.032876622,0.045669824,0.058072411,0.058072411,0.021690642,0.021690642,0.125,0.125
15446,133,0.12183305,0.11984353,0.10606201,0.10323371,0.028687362,0.04487789,0.094467416,0.094467416,0.078147613,0.078147613,0.125,0.125
15447,133,0.064746492,0.063689187,0.059712622,0.058120295,0.016643016,0.024684591,0.062360499,0.062360499,0.065071933,0.065071933,0.125,0.125
15448,133,0.026745973,0.026309215,0.020844344,0.020288499,0.005279298,0.009243631,0.012166913,0.012166913,0,0,0.125,0.125
15449,133,0.028974807,0.02850165,0.022581374,0.021979207,0.005719239,0.010013934,0.013180823,0.013180823,0,0,0.125,0.125
15450,133,0.38940033,0.38931102,0.54348713,0.53930593,0.65676224,0.61216092,0.52208012,0.52208012,0.5856474,0.5856474,0.125,0.125
15865,134,1,1,1,1,1,1,1,1,0.33333334,0.33333334,0.33333334,0.33333334
15866,134,0,0,0,0,0,0,0,0,0.33333334,0.33333334,0.33333334,0.33333334
15867,134,0,0,0,0,0,0,0,0,0.33333334,0.33333334,0.33333334,0.33333334
15313,135,0.20686656,0.20504415,0.21400476,0.21023405,0.11305543,0.14558414,0.16059878,0.16059878,0.14285713,0.14285713,0.14285715,0.14285715
15319,135,0.25645196,0.25749633,0.23770562,0.2401247,0.29811907,0.28574592,0.19037735,0.19037735,0.17857143,0.17857143,0.14285715,0.14285715
15322,135,0.17163114,0.17562516,0.1389288,0.14749324,0.36315241,0.29915798,0.18407796,0.18407796,0.17857143,0.17857143,0.14285715,0.14285715
15323,135,0.10388226,0.1029671,0.15311581,0.15041794,0.094439216,0.09125106,0.30162299,0.30162299,0.42857143,0.42857143,0.14285715,0.14285715
15325,135,0.11975067,0.11869571,0.12244127,0.12028389,0.06425593,0.083702639,0.097760923,0.097760923,0.071428567,0.071428567,0.14285715,0.14285715
15326,135,0.097904354,0.097041853,0.092633396,0.09100122,0.04636934,0.065463416,0.045389079,0.045389079,0,0,0.14285715,0.14285715
15327,135,0.043513045,0.043129712,0.041170396,0.040444985,0.020608595,0.029094851,0.020172924,0.020172924,0,0,0.14285715,0.14285715
15314,136,0.34474915,0.34250101,0.34730944,0.34214374,0.26825052,0.28837031,0.24510412,0.24510412,0.1935484,0.1935484,0.25,0.25
15316,136,0.35008663,0.35888427,0.29803854,0.32027668,0.63053048,0.56031042,0.51195943,0.51195943,0.61290318,0.61290318,0.25,0.25
15317,136,0.11822136,0.11568408,0.14017814,0.1334302,0.040466066,0.059310801,0.095873952,0.095873952,0.096774198,0.096774198,0.25,0.25
15318,136,0.1869428,0.18293062,0.21447386,0.20414943,0.060752966,0.092008457,0.14706248,0.14706248,0.096774198,0.096774198,0.25,0.25
15411,137,0.3383756,0.3383756,0.32938027,0.32938027,0.32379913,0.33325708,0.29010352,0.29010352,0,0,0.5,0.5
15414,137,0.66162437,0.66162437,0.67061973,0.67061973,0.67620081,0.66674292,0.7098965,0.7098965,1,1,0.5,0.5
15412,138,0.26823199,0.26527762,0.28462827,0.27773854,0.12317768,0.17454068,0.19969444,0.19969444,0,0,0.33333334,0.33333334
15413,138,0.12583722,0.12445122,0.13352931,0.13029709,0.057787061,0.081883281,0.093683816,0.093683816,0,0,0.33333334,0.33333334
15415,138,0.60593081,0.61027116,0.58184242,0.59196436,0.81903529,0.74357599,0.70662177,0.70662177,1,1,0.33333334,0.33333334
15315,139,0.55162573,0.55098075,0.68304926,0.68468428,0.67124563,0.5882172,0.73548639,0.73548639,0.86974454,0.86974454,0.33333334,0.33333334
15321,139,0.18630697,0.18608913,0.13233222,0.13093646,0.10686454,0.15123311,0.10145276,0.10145276,0.03256385,0.03256385,0.33333334,0.33333334
15324,139,0.26206729,0.2629301,0.18461844,0.18437925,0.22188981,0.26054969,0.1630609,0.1630609,0.097691551,0.097691551,0.33333334,0.33333334
15380,140,0.15905537,0.15905537,0.11841042,0.11841042,0.047026105,0.074716285,0.098791152,0.098791152,0,0,0.125,0.125
15381,140,0.00589094,0.00589094,0.004385571,0.004385571,0.001741708,0.00276727,0.003658932,0.003658932,0,0,0.125,0.125
15382,140,0.20716804,0.20716804,0.35397434,0.35397434,0.55968386,0.46929821,0.4556731,0.4556731,0.81249994,0.81249994,0.125,0.125
15385,140,0.17428327,0.17428327,0.18554069,0.18554069,0.25743687,0.24013849,0.16013911,0.16013911,0.1875,0.1875,0.125,0.125
15386,140,0.088364102,0.088364102,0.06578356,0.06578356,0.026125614,0.041509047,0.054883972,0.054883972,0,0,0.125,0.125
15387,140,0.23563759,0.23563759,0.17542285,0.17542285,0.069668308,0.11069079,0.14635727,0.14635727,0,0,0.125,0.125
15400,140,0.1178188,0.1178188,0.087711424,0.087711424,0.034834154,0.055345397,0.073178634,0.073178634,0,0,0.125,0.125
15401,140,0.01178188,0.01178188,0.008771142,0.008771142,0.003483415,0.00553454,0.007317863,0.007317863,0,0,0.125,0.125
15872,141,1,1,1,1,1,1,1,1,1,1,1,1
15873,142,1,1,1,1,1,1,1,1,1,1,1,1
15304,143,1,1,1,1,1,1,1,1,1,1,1,1
15383,144,0.40476188,0.40476188,0.40476191,0.40476191,0.40476194,0.40476191,0.40476191,0.40476191,0.5,0.5,0.5,0.5
15388,144,0.59523809,0.59523809,0.59523809,0.59523809,0.59523809,0.59523809,0.59523809,0.59523809,0.5,0.5,0.5,0.5
15384,145,0.31937322,0.31991634,0.24959998,0.24970256,0.2793633,0.26922315,0.29272473,0.29272473,0.41176474,0.41176474,0.125,0.125
15389,145,0.14105304,0.14046009,0.15719636,0.15604456,0.10958021,0.12938294,0.12887569,0.12887569,0.05882353,0.05882353,0.125,0.125
15390,145,0.071605757,0.073043264,0.069862776,0.073397651,0.19516708,0.14373407,0.11733573,0.11733573,0.17647061,0.17647061,0.125,0.125
15391,145,0.076925188,0.076601811,0.084218927,0.083601847,0.058045287,0.069856234,0.063361287,0.063361287,0,0,0.125,0.125
15392,145,0.12255752,0.12204233,0.1397164,0.13869268,0.098770201,0.11387888,0.12633538,0.12633538,0.11764706,0.11764706,0.125,0.125
15393,145,0.097540401,0.097709872,0.11225236,0.1127788,0.1300844,0.11868864,0.13056435,0.13056435,0.23529412,0.23529412,0.125,0.125
15451,145,0.091170594,0.090787336,0.099815026,0.099083677,0.068794414,0.08279258,0.075094864,0.075094864,0,0,0.125,0.125
15457,145,0.079774268,0.079438917,0.08733815,0.086698212,0.060195111,0.072443508,0.065708004,0.065708004,0,0,0.125,0.125
15875,146,1,1,1,1,1,1,1,1,1,1,1,1
15320,147,0.74709111,0.74984145,0.73134583,0.74030137,0.79584527,0.78875494,0.78392208,0.78392208,0.79750001,0.79750001,0.25,0.25
15328,147,0.009921516,0.009447116,0.012803449,0.011249634,0.001555607,0.002842607,0.003258704,0.003258704,0,0,0.25,0.25
15329,147,0.049080152,0.047095187,0.062568545,0.055894196,0.014362738,0.019644096,0.023797587,0.023797587,0.012500001,0.012500001,0.25,0.25
15330,147,0.19390722,0.19361627,0.19328219,0.1925548,0.18823637,0.18875834,0.18902166,0.18902166,0.19,0.19,0.25,0.25
15876,148,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
15879,148,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
15877,149,1,1,1,1,1,1,1,1,1,1,1,1
15438,150,0,0,0,0,0,0,0,0,0,0,0.5,0.5
15441,150,1,1,1,1,1,1,1,1,1,1,0.5,0.5
15416,151,0.077293418,0.075916931,0.08476647,0.081433326,0.026456991,0.04168614,0.038673688,0.038673688,0,0,0.1,0.1
15418,151,0.13080424,0.1284748,0.14345095,0.13781023,0.044773374,0.070545778,0.065447778,0.065447778,0,0,0.1,0.1
15419,151,0.027000809,0.026519964,0.058555704,0.056253206,0.024133636,0.022567486,0.10891418,0.10891418,0.20833334,0.20833334,0.1,0.1
15420,151,0.044641435,0.043846436,0.054746419,0.052593708,0.018258737,0.025677228,0.038428258,0.038428258,0.041666664,0.041666664,0.1,0.1
15425,151,0.035673883,0.035038583,0.039122984,0.03758461,0.012210919,0.019239757,0.017849393,0.017849393,0,0,0.1,0.1
15439,151,0.08928287,0.087692872,0.10949284,0.10518742,0.036517475,0.051354457,0.076856516,0.076856516,0.083333328,0.083333328,0.1,0.1
15440,151,0.10702165,0.10511575,0.11736895,0.11275382,0.036632758,0.057719272,0.053548183,0.053548183,0,0,0.1,0.1
15442,151,0.06540212,0.064237401,0.071725473,0.068905115,0.022386687,0.035272889,0.032723889,0.032723889,0,0,0.1,0.1
15443,151,0.31484386,0.32593656,0.26204845,0.28994942,0.73127031,0.62503695,0.50275797,0.50275797,0.58333331,0.58333331,0.1,0.1
15444,151,0.10803566,0.10722066,0.058721755,0.05752911,0.047359161,0.050900072,0.06480018,0.06480018,0.083333328,0.083333328,0.1,0.1
15878,152,1,1,1,1,1,1,1,1,1,1,1,1
15998,153,0,0,0,0,0,0,0,0,0.14285715,0.14285715,0.14285715,0.14285715
16005,153,0.26666665,0.26666665,0.26666668,0.26666668,0.26666668,0.26666668,0.26666668,0.26666668,0.14285715,0.14285715,0.14285715,0.14285715
16009,153,0.099999994,0.099999994,0.1,0.1,0.099999994,0.1,0.1,0.1,0.14285715,0.14285715,0.14285715,0.14285715
16010,153,0.16666666,0.16666666,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.14285715,0.14285715,0.14285715,0.14285715
16012,153,0.099999994,0.099999994,0.1,0.1,0.099999994,0.1,0.1,0.1,0.14285715,0.14285715,0.14285715,0.14285715
16014,153,0.033333331,0.033333331,0.033333335,0.033333335,0.033333335,0.033333335,0.033333335,0.033333335,0.14285715,0.14285715,0.14285715,0.14285715
16017,153,0.33333331,0.33333331,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.14285715,0.14285715,0.14285715,0.14285715
20806,154,0,0,0,0,0,0,0,0,0,0,0.071428575,0.071428575
20807,154,0,0,0,0,0,0,0,0,0,0,0.071428575,0.071428575
20808,154,0,0,0,0,0,0,0,0,0,0,0.071428575,0.071428575
20809,154,0.052236732,0.053130526,0.086863704,0.084607229,0.080353841,0.069239855,0.09789139,0.09789139,0.13067105,0.13067105,0.071428575,0.071428575
20811,154,0,0,0,0,0,0,0,0,0,0,0.071428575,0.071428575
20812,154,0.009788256,0.009955737,0.005925814,0.005771878,0.003881338,0.006544836,0.001686095,0.001686095,0,0,0.071428575,0.071428575
20813,154,0,0,0,0,0,0,0,0,0,0,0.071428575,0.071428575
20814,154,0,0,0,0,0,0,0,0,0,0,0.071428575,0.071428575
20822,154,0.048941281,0.049778689,0.029629068,0.028859392,0.019406691,0.032724183,0.008430474,0.008430474,0,0,0.071428575,0.071428575
20994,154,0,0,0,0,0,0,0,0,0,0,0.071428575,0.071428575
21025,154,0,0,0,0,0,0,0,0,0,0,0.071428575,0.071428575
21028,154,0.3515282,0.35754299,0.52071899,0.50765693,0.47066775,0.4238044,0.6711306,0.6711306,0.70211637,0.70211637,0.071428575,0.071428575
21029,154,0.30682895,0.29496852,0.1544151,0.17591621,0.26642168,0.27444103,0.052040476,0.052040476,0.018667294,0.018667294,0.071428575,0.071428575
21030,154,0.23067658,0.23462355,0.20244735,0.19718836,0.15926869,0.19324566,0.16882092,0.16882092,0.14854528,0.14854528,0.071428575,0.071428575
15880,155,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
15881,155,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
15887,156,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
15888,156,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
15883,157,1,1,1,1,1,1,1,1,1,1,1,1
16198,158,0.007511624,0.007778196,0.006254104,0.006817953,0.03469494,0.020455619,0.017046638,0.017046638,0.1,0.1,0.11111111,0.11111111
16203,158,0,0,0,0,0,0,0,0,0,0,0.11111111,0.11111111
16204,158,0.14078008,0.14074227,0.14410926,0.14402749,0.14193527,0.14069876,0.15789413,0.15789413,0.40000001,0.40000001,0.11111111,0.11111111
16205,158,0,0,0,0,0,0,0,0,0,0,0.11111111,0.11111111
16206,158,0,0,0,0,0,0,0,0,0,0,0.11111111,0.11111111
16207,158,0.20585465,0.20579936,0.20511273,0.20499635,0.19862173,0.20261145,0.19715349,0.19715349,0.1,0.1,0.11111111,0.11111111
16208,158,0.20453936,0.20448442,0.20380957,0.20369393,0.1973644,0.20132101,0.19593589,0.19593589,0.1,0.1,0.11111111,0.11111111
16209,158,0.27953291,0.27945784,0.28042528,0.28026617,0.27273268,0.27618697,0.28220299,0.28220299,0.30000001,0.30000001,0.11111111,0.11111111
16210,158,0.16178139,0.16173792,0.16028906,0.16019812,0.15465097,0.15872617,0.14976689,0.14976689,0,0,0.11111111,0.11111111
15417,159,0.2,0.2,0.2,0.2,0.19999999,0.2,0.2,0.2,0.5,0.5,0.5,0.5
15421,159,0.80000001,0.80000001,0.80000001,0.80000001,0.79999995,0.80000001,0.80000001,0.80000001,0.5,0.5,0.5,0.5
15884,160,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
15886,160,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
21491,161,0,0,0,0,0,0,0,0,0,0,0.125,0.125
21492,161,0,0,0,0,0,0,0,0,0,0,0.125,0.125
21497,161,0.35899395,0.35195535,0.38202977,0.36544234,0.11252687,0.17868185,0.18057208,0.18057208,0,0,0.125,0.125
21498,161,0.36333224,0.37581503,0.29164562,0.32240182,0.78546572,0.6750012,0.59096324,0.59096324,0.75000006,0.75000006,0.125,0.125
21499,161,0,0,0,0,0,0,0,0,0,0,0.125,0.125
21502,161,0.27767381,0.27222964,0.32632461,0.31215584,0.10200742,0.14631693,0.22846472,0.22846472,0.25,0.25,0.125,0.125
21503,161,0,0,0,0,0,0,0,0,0,0,0.125,0.125
21504,161,0,0,0,0,0,0,0,0,0,0,0.125,0.125
16003,162,0.97675431,0.97675431,0.99208307,0.99212962,0.99436766,0.98841518,0.99767488,0.99767488,1,1,0.33333334,0.33333334
16006,162,0.023245739,0.023245739,0.007916971,0.007870384,0.00563233,0.011584866,0.0023251,0.0023251,0,0,0.33333334,0.33333334
16008,162,0,0,0,0,0,0,0,0,0,0,0.33333334,0.33333334
21493,163,0,0,0,0,0,0,0,0,0,0,0.11111111,0.11111111
21494,163,0,0,0,0,0,0,0,0,0,0,0.11111111,0.11111111
21496,163,0,0,0,0,0,0,0,0,0,0,0.11111111,0.11111111
21500,163,0,0,0,0,0,0,0,0,0,0,0.11111111,0.11111111
21501,163,0,0,0,0,0,0,0,0,0,0,0.11111111,0.11111111
21505,163,1,1,1,1,1,1,1,1,1,1,0.11111111,0.11111111
21511,163,0,0,0,0,0,0,0,0,0,0,0.11111111,0.11111111
21512,163,0,0,0,0,0,0,0,0,0,0,0.11111111,0.11111111
21513,163,0,0,0,0,0,0,0,0,0,0,0.11111111,0.11111111
15452,164,0.12529194,0.12460338,0.13696139,0.13543582,0.090685308,0.10304082,0.14878054,0.14878054,0.18960214,0.18960214,0.14285715,0.14285715
15453,164,0.22604884,0.22755438,0.20425345,0.20754769,0.30547035,0.27636653,0.20071974,0.20071974,0.12640141,0.12640141,0.14285715,0.14285715
15454,164,0.13526969,0.13452628,0.1292811,0.12784109,0.079149187,0.10292421,0.085622922,0.085622922,0,0,0.14285715,0.14285715
15455,164,0.14203316,0.14125259,0.13574517,0.13423315,0.083106652,0.10807042,0.08990407,0.08990407,0,0,0.14285715,0.14285715
15456,164,0.18214203,0.18388887,0.16802922,0.17172694,0.28557098,0.24552812,0.18704915,0.18704915,0.18960214,0.18960214,0.14285715,0.14285715
15458,164,0.077449411,0.077023774,0.10169639,0.10056364,0.073247127,0.071321502,0.15269062,0.15269062,0.30479217,0.30479217,0.14285715,0.14285715
15459,164,0.11176497,0.11115075,0.12403327,0.1226517,0.082770392,0.092748404,0.13523291,0.13523291,0.18960214,0.18960214,0.14285715,0.14285715
15885,165,1,1,1,1,1,1,1,1,1,1,1,1
16062,166,0.002854978,0.002708857,0.003760481,0.003265618,0.000421147,0.000776241,0.000895255,0.000895255,0,0,0.16666667,0.16666667
16063,166,0.47973055,0.479523,0.48101658,0.48031375,0.47627383,0.47677818,0.47694722,0.47694722,0.4756757,0.4756757,0.16666667,0.16666667
16064,166,0.50345731,0.50383365,0.50112498,0.50239962,0.50972605,0.50881147,0.50850493,0.50850493,0.51081079,0.51081079,0.16666667,0.16666667
16065,166,0,0,0,0,0,0,0,0,0,0,0.16666667,0.16666667
16081,166,0.013243448,0.013257271,0.013157792,0.013204603,0.013473677,0.013440086,0.01342883,0.01342883,0.013513514,0.013513514,0.16666667,0.16666667
16291,166,0.000713745,0.000677214,0.00094012,0.000816404,0.000105287,0.00019406,0.000223814,0.000223814,0,0,0.16666667,0.16666667
16145,167,0.053111356,0.051800132,0.058834769,0.055514652,0.014209158,0.023443405,0.024809336,0.024809336,0,0,0.090909094,0.090909094
16146,167,0.088518925,0.086333558,0.098057948,0.092524417,0.023681931,0.039072342,0.041348897,0.041348897,0,0,0.090909094,0.090909094
16147,167,0.017703785,0.017266711,0.01961159,0.018504884,0.004736386,0.007814468,0.008269779,0.008269779,0,0,0.090909094,0.090909094
16150,167,0.10622271,0.10360026,0.11766954,0.1110293,0.028418316,0.046886809,0.049618673,0.049618673,0,0,0.090909094,0.090909094
16151,167,0.13292453,0.12964286,0.16465989,0.15536793,0.042493328,0.062574767,0.11513361,0.11513361,0.125,0.125,0.090909094,0.090909094
16152,167,0.017703785,0.017266711,0.01961159,0.018504884,0.004736386,0.007814468,0.008269779,0.008269779,0,0,0.090909094,0.090909094
16153,167,0,0,0,0,0,0,0,0,0,0,0.090909094,0.090909094
16156,167,0.14910045,0.15247321,0.12940402,0.1382248,0.24718489,0.22429803,0.20674449,0.20674449,0.25,0.25,0.090909094,0.090909094
16157,167,0.16680424,0.16973992,0.14901562,0.15672968,0.25192127,0.2321125,0.21501426,0.21501426,0.25,0.25,0.090909094,0.090909094
16158,167,0,0,0,0,0,0,0,0,0,0,0.090909094,0.090909094
16160,167,0.26791015,0.2718766,0.24313505,0.25359941,0.38261831,0.35598323,0.33079121,0.33079121,0.37500003,0.37500003,0.090909094,0.090909094
20768,168,0,0,0,0,0,0,0,0,0,0,0.029411765,0.029411765
20771,168,0.004109436,0.004171867,0.003911237,0.003786757,0.002741791,0.003528284,0.002889545,0.002889545,0,0,0.029411765,0.029411765
20772,168,0,0,0,0,0,0,0,0,0,0,0.029411765,0.029411765
20773,168,0.053422671,0.054234274,0.050846081,0.049227849,0.035643283,0.045867696,0.037564088,0.037564088,0,0,0.029411765,0.029411765
20774,168,0.14383025,0.14601535,0.13689329,0.1325365,0.095962688,0.12348995,0.10113408,0.10113408,0,0,0.029411765,0.029411765
20775,168,0.020547181,0.020859336,0.019556183,0.018933786,0.013708956,0.01764142,0.014447724,0.014447724,0,0,0.029411765,0.029411765
20777,168,0,0,0,0,0,0,0,0,0,0,0.029411765,0.029411765
20778,168,0.020547181,0.020859336,0.019556183,0.018933786,0.013708956,0.01764142,0.014447724,0.014447724,0,0,0.029411765,0.029411765
20779,168,0.008218872,0.008343734,0.007822474,0.007573515,0.005483582,0.007056568,0.00577909,0.00577909,0,0,0.029411765,0.029411765
20780,168,0,0,0,0,0,0,0,0,0,0,0.029411765,0.029411765
20781,168,0,0,0,0,0,0,0,0,0,0,0.029411765,0.029411765
20782,168,0.016437745,0.016687468,0.015644947,0.015147029,0.010967164,0.014113137,0.01155818,0.01155818,0,0,0.029411765,0.029411765
20783,168,0.02715232,0.027564822,0.070983678,0.068724543,0.070277058,0.046214148,0.20770454,0.20770454,0.56521738,0.56521738,0.029411765,0.029411765
20784,168,0.020547181,0.020859336,0.019556183,0.018933786,0.013708956,0.01764142,0.014447724,0.014447724,0,0,0.029411765,0.029411765
20785,168,0.055511311,0.056354646,0.056306358,0.054514349,0.041049208,0.049422625,0.057566125,0.057566125,0.043478258,0.043478258,0.029411765,0.029411765
20786,168,0.016437745,0.016687468,0.015644947,0.015147029,0.010967164,0.014113137,0.01155818,0.01155818,0,0,0.029411765,0.029411765
20787,168,0,0,0,0,0,0,0,0,0,0,0.029411765,0.029411765
20788,168,0.008218872,0.008343734,0.007822474,0.007573515,0.005483582,0.007056568,0.00577909,0.00577909,0,0,0.029411765,0.029411765
20789,168,0.18492462,0.18773402,0.17600566,0.17040408,0.1233806,0.15877278,0.13002953,0.13002953,0,0,0.029411765,0.029411765
20790,168,0,0,0,0,0,0,0,0,0,0,0.029411765,0.029411765
20792,168,0,0,0,0,0,0,0,0,0,0,0.029411765,0.029411765
20793,168,0.11095477,0.11264041,0.10560339,0.10224245,0.074028358,0.095263667,0.078017712,0.078017712,0,0,0.029411765,0.029411765
20794,168,0.082116008,0.068171412,0.040351871,0.070893764,0.1992985,0.10942426,0.040004075,0.040004075,0.086956516,0.086956516,0.029411765,0.029411765
